tipnames,virus.subtype,isolate.id,isolate.name,collection.date,collection.datedecimal,collection.datemonth,host.class,host.order,host.family,host.sciname,host.commonname,host.isbird,host.isdomestic,collection.region.name,collection.country.name,collection.country.code,collection.country.lat,collection.country.long,collection.subdiv1.name,collection.subdiv1.code,collection.subdiv1.lat,collection.subdiv1.long,virus.species,week.date,...1,clade,collection.original,profile,profile.lab,genome,collection.tipdate,segment,cluster.segment,cluster.number
H5N8.2.3.4.4b.EPI_ISL_525463.anseriformes.poland.10.2020-03-03,H5N8,EPI_ISL_525463,a/domestic_duck/poland/285/2020,2020-03-03,2020.17,2020-03,anseriformes_domestic,anseriformes,Anatidae,anas platyrhynchos (domestic type),mallard (domestic type),bird,domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,NA,NA,NA,NA,a,2020-10,3831,2.3.4.4b,Europe / Poland / NA / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,2020-03-03,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_525464.anseriformes.poland.10.2020-02-26,H5N8,EPI_ISL_525464,a/domestic_duck/poland/263/2020,2020-02-26,2020.15,2020-02,anseriformes_domestic,anseriformes,Anatidae,anas platyrhynchos (domestic type),mallard (domestic type),bird,domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,NA,NA,NA,NA,a,2020-09,3831,2.3.4.4b,Europe / Poland / NA / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,2020-02-26,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_525465.anseriformes.poland.10.2020-02-29,H5N8,EPI_ISL_525465,a/domestic_duck/poland/271/2020,2020-02-29,2020.16,2020-02,anseriformes_domestic,anseriformes,Anatidae,anas platyrhynchos (domestic type),mallard (domestic type),bird,domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,NA,NA,NA,NA,a,2020-09,3831,2.3.4.4b,Europe / Poland / NA / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,2020-02-29,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_591075.anseriformes.netherlands.1.2020-10-17,H5N8,EPI_ISL_591075,a/mute_swan/netherlands/20015931-001/2020,2020-10-17,2020.79,2020-10,anseriformes_wild,anseriformes,Anatidae,cygnus olor,mute swan,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,utrecht,nl.ut,52.083727924893,5.16763788059654,a,2020-42,3818,2.3.4.4b,Europe / Netherlands / Provincie Utrecht / Kockengen / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-10-17,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_603132.galliformes.netherlands.1.2020-10-28,H5N8,EPI_ISL_603132,a/chicken/netherlands/20016597-026030/2020,2020-10-28,2020.82,2020-10,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,western europe,netherlands,nld,52.2573048104135,5.56251311224367,gelderland,nl.ge,52.0617180422494,5.94466833784019,a,2020-44,3818,2.3.4.4b,Europe / Netherlands / Provincie Gelderland / West Maas en Waal / Altforst,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-10-28,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_603133.anseriformes.netherlands.5.2020-10-16,H5N1,EPI_ISL_603133,a/eurasian_wigeon/netherlands/1/2020,2020-10-16,2020.79,2020-10,anseriformes_wild,anseriformes,Anatidae,mareca penelope,eurasian wigeon,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,a,2020-42,3818,2.3.4.4b,Europe / Netherlands / NA / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2020-10-16,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_603134.anseriformes.netherlands.5.2020-10-16,H5N1,EPI_ISL_603134,a/eurasian_wigeon/netherlands/4/2020,2020-10-16,2020.79,2020-10,anseriformes_wild,anseriformes,Anatidae,mareca penelope,eurasian wigeon,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,a,2020-42,3818,2.3.4.4b,Europe / Netherlands / NA / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2020-10-16,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_603135.anseriformes.netherlands.5.2020-10-16,H5N1,EPI_ISL_603135,a/eurasian_wigeon/netherlands/5/2020,2020-10-16,2020.79,2020-10,anseriformes_wild,anseriformes,Anatidae,mareca penelope,eurasian wigeon,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,a,2020-42,3818,2.3.4.4b,Europe / Netherlands / NA / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2020-10-16,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_603136.anseriformes.netherlands.1.2020-10-16,H5N8,EPI_ISL_603136,a/eurasian_wigeon/netherlands/7/2020,2020-10-16,2020.79,2020-10,anseriformes_wild,anseriformes,Anatidae,mareca penelope,eurasian wigeon,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,a,2020-42,3818,2.3.4.4b,Europe / Netherlands / NA / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-10-16,mp,mp,profile001
H5N2.2.3.4.4b.EPI_ISL_603231.galliformes.bulgaria.202.2020-03-02,H5N2,EPI_ISL_603231,a/chicken/bulgaria/201_20vir1723-1/2020,2020-03-02,2020.17,2020-03,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern europe,bulgaria,bgr,42.7584172195881,25.2179149681535,plovdiv,bg.pd,42.2564257629518,24.8255765075979,a,2020-10,3677,2.3.4.4b,Europe / Bulgaria / Oblast Plovdiv / Trilistnik / NA,1_1_41_12_24_42_11_7,NA,202,2020-03-02,mp,mp,profile011
H5N8.2.3.4.4b.EPI_ISL_603233.galliformes.bulgaria.273.2020-06-03,H5N8,EPI_ISL_603233,a/chicken/bulgaria/380-1_20vir3542-1/2020,2020-06-03,2020.42,2020-06,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern europe,bulgaria,bgr,42.7584172195881,25.2179149681535,plovdiv,bg.pd,42.2564257629518,24.8255765075979,a,2020-23,3677,2.3.4.4b,Europe / Bulgaria / Oblast Plovdiv / Asenograd / NA,46_2_53_12_29_54_11_2,NA,273,2020-06-03,mp,mp,profile011
H5N8.2.3.4.4b.EPI_ISL_614400.anseriformes.germany.1.2020-10-28,H5N8,EPI_ISL_614400,a/barnacle_goose/germany-sh/ai02167/2020,2020-10-28,2020.82,2020-10,anseriformes_wild,anseriformes,Anatidae,branta leucopsis,barnacle goose,bird,wild,western europe,germany,deu,51.0533277435649,10.373650933319,schleswig-holstein,de.sh,54.1814850326718,9.81577342948134,a,2020-44,715,2.3.4.4b,Europe / Germany / Schleswig-Holstein / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-10-28,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_623075.galliformes.netherlands.1.2020-11-04,H5N8,EPI_ISL_623075,a/chicken/netherlands/20017138-016020/2020,2020-11-04,2020.84,2020-11,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,western europe,netherlands,nld,52.2573048104135,5.56251311224367,gelderland,nl.ge,52.0617180422494,5.94466833784019,a,2020-45,3818,2.3.4.4b,Europe / Netherlands / Provincie Gelderland / Gemeente Druten / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-11-04,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_637098.anseriformes.russia.1.2020-07-31,H5N8,EPI_ISL_637098,a/duck/chelyabinsk/1207-1/2020,2020-07-31,2020.58,2020-07,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,chelyabinsk,ru.cl,54.4531161547399,60.406021972363,a,2020-31,2657,2.3.4.4b,Europe / Russia / Chelyabinsk Oblast / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-07-31,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_641377.galliformes.netherlands.1.2020-11-02,H5N8,EPI_ISL_641377,a/chicken/netherlands/20016978-001/2020,2020-11-02,2020.84,2020-11,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,western europe,netherlands,nld,52.2573048104135,5.56251311224367,noord-holland,nl.nh,52.5811544669078,4.87272777813315,a,2020-45,3818,2.3.4.4b,Europe / Netherlands / Provincie Noord-Holland / Edam-Volendam / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-11-02,mp,mp,profile001
H5N5.2.3.4.4b.EPI_ISL_641378.anseriformes.netherlands.36.2020-11-07,H5N5,EPI_ISL_641378,a/greater_white-fronted_goose/netherlands/20017403-004/2020,2020-11-07,2020.85,2020-11,anseriformes_wild,anseriformes,Anatidae,anser albifrons/erythropus,greater/lesser white-fronted goose,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,zuid-holland,na,51.9374604216783,4.46477045234472,a,2020-45,3818,2.3.4.4b,Europe / Netherlands / South Holland / Gemeente Rijswijk / NA,3_2_2_1_1_7_1_2,H5N5/2020/R1_Europe,36,2020-11-07,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_641394.galliformes.netherlands.1.2020-11-10,H5N8,EPI_ISL_641394,a/chicken/netherlands/20017639-001/2020,2020-11-10,2020.86,2020-11,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,western europe,netherlands,nld,52.2573048104135,5.56251311224367,fryslân,nl.fr,53.1100430768808,5.84863928632393,a,2020-46,3818,2.3.4.4b,Europe / Netherlands / Provincie Friesland / Wons / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-11-10,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_641395.galliformes.netherlands.1.2020-11-11,H5N8,EPI_ISL_641395,a/chicken/netherlands/20017694-004/2020,2020-11-11,2020.86,2020-11,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,western europe,netherlands,nld,52.2573048104135,5.56251311224367,noord-holland,nl.nh,52.5811544669078,4.87272777813315,a,2020-46,3818,2.3.4.4b,Europe / Netherlands / Provincie Noord-Holland / Gemeente Purmerend / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-11-11,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_641518.anseriformes.netherlands.1.2020-11-13,H5N8,EPI_ISL_641518,a/duck/netherlands/20017868-016020/2020,2020-11-13,2020.87,2020-11,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,gelderland,nl.ge,52.0617180422494,5.94466833784019,a,2020-46,3818,2.3.4.4b,Europe / Netherlands / Provincie Gelderland / Gemeente Voorst / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-11-13,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_644121.galliformes.russia.1.2020-08-13,H5N8,EPI_ISL_644121,a/turkey/omsk/0001/2020,2020-08-13,2020.61,2020-08,galliformes_domestic,galliformes,Phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),bird,domestic,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,a,2020-33,2697,2.3.4.4b,Europe / Russia / Omsk Oblast / Omsk / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-08-13,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_644122.anseriformes.russia.1.2020-08-13,H5N8,EPI_ISL_644122,a/goose/omsk/0002/2020,2020-08-13,2020.61,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,a,2020-33,2697,2.3.4.4b,Europe / Russia / Omsk Oblast / Omsk region / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-08-13,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_644123.galliformes.russia.1.2020-08-13,H5N8,EPI_ISL_644123,a/turkey/omsk/0003/2020,2020-08-13,2020.61,2020-08,galliformes_domestic,galliformes,Phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),bird,domestic,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,a,2020-33,2697,2.3.4.4b,Europe / Russia / Omsk Oblast / Omsk / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-08-13,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_644124.anseriformes.russia.1.2020-08-13,H5N8,EPI_ISL_644124,a/duck/omsk/0004/2020,2020-08-13,2020.61,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,a,2020-33,2697,2.3.4.4b,Europe / Russia / Omsk Oblast / Omsk / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-08-13,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_644125.anseriformes.russia.1.2020-08-17,H5N8,EPI_ISL_644125,a/goose/omsk/0111/2020,2020-08-17,2020.63,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,a,2020-34,2697,2.3.4.4b,Europe / Russia / Omsk Oblast / Omsk / NA,3_2_2_1_1_2_1_2,NA,1,2020-08-17,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_644126.galliformes.russia.1.2020-08-17,H5N8,EPI_ISL_644126,a/chicken/omsk/0112/2020,2020-08-17,2020.63,2020-08,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,a,2020-34,2697,2.3.4.4b,Europe / Russia / Omsk Oblast / Omsk / NA,3_2_2_1_1_2_1_2,NA,1,2020-08-17,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_644127.anseriformes.russia.1.2020-08-17,H5N8,EPI_ISL_644127,a/goose/omsk/0113/2020,2020-08-17,2020.63,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,a,2020-34,2697,2.3.4.4b,Europe / Russia / Omsk Oblast / Omsk / NA,3_2_2_1_1_2_1_2,NA,1,2020-08-17,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_644128.anseriformes.russia.1.2020-08-17,H5N8,EPI_ISL_644128,a/goose/omsk/0114/2020,2020-08-17,2020.63,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,a,2020-34,2697,2.3.4.4b,Europe / Russia / Omsk Oblast / Omsk / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-08-17,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_644129.anseriformes.russia.1.2020-08-17,H5N8,EPI_ISL_644129,a/goose/omsk/0115/2020,2020-08-17,2020.63,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,a,2020-34,2697,2.3.4.4b,Europe / Russia / Omsk Oblast / Omsk / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-08-17,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_644130.anseriformes.russia.1.2020-08-17,H5N8,EPI_ISL_644130,a/goose/omsk/01161/2020,2020-08-17,2020.63,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,a,2020-34,2697,2.3.4.4b,Europe / Russia / Omsk Oblast / Omsk / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-08-17,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_644132.anseriformes.russia.1.2020-08-17,H5N8,EPI_ISL_644132,a/goose/omsk/01171/2020,2020-08-17,2020.63,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,a,2020-34,2697,2.3.4.4b,Europe / Russia / Omsk Oblast / Omsk / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-08-17,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_644134.galliformes.russia.1.2020-08-17,H5N8,EPI_ISL_644134,a/chicken/omsk/0118/2020,2020-08-17,2020.63,2020-08,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,a,2020-34,2697,2.3.4.4b,Europe / Russia / Omsk Oblast / Omsk / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-08-17,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_644135.galliformes.russia.1.2020-08-17,H5N8,EPI_ISL_644135,a/chicken/omsk/0119/2020,2020-08-17,2020.63,2020-08,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,a,2020-34,2697,2.3.4.4b,Europe / Russia / Omsk Oblast / Omsk / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-08-17,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_644136.anseriformes.russia.1.2020-08-17,H5N8,EPI_ISL_644136,a/goose/omsk/011101/2020,2020-08-17,2020.63,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,a,2020-34,2697,2.3.4.4b,Europe / Russia / Omsk Oblast / Omsk / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-08-17,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_644138.anseriformes.russia.1.2020-08-17,H5N8,EPI_ISL_644138,a/wild_duck/omsk/01111/2020,2020-08-17,2020.63,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,a,2020-34,2697,2.3.4.4b,Europe / Russia / Omsk Oblast / Omsk / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-08-17,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_644139.anseriformes.russia.1.2020-08-17,H5N8,EPI_ISL_644139,a/goose/omsk/0071/2020,2020-08-17,2020.63,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,a,2020-34,2697,2.3.4.4b,Europe / Russia / Omsk Oblast / Omsk / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-08-17,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_644140.galliformes.russia.1.2020-08-17,H5N8,EPI_ISL_644140,a/chicken/omsk/0073/2020,2020-08-17,2020.63,2020-08,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,a,2020-34,2697,2.3.4.4b,Europe / Russia / Omsk Oblast / Omsk / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-08-17,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_644141.anseriformes.russia.1.2020-08-17,H5N8,EPI_ISL_644141,a/goose/omsk/0074/2020,2020-08-17,2020.63,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,a,2020-34,2697,2.3.4.4b,Europe / Russia / Omsk Oblast / Omsk / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-08-17,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_644142.anseriformes.russia.1.2020-08-17,H5N8,EPI_ISL_644142,a/duck/omsk/0075/2020,2020-08-17,2020.63,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,a,2020-34,2697,2.3.4.4b,Europe / Russia / Omsk Oblast / Omsk / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-08-17,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_644143.anseriformes.russia.1.2020-08-17,H5N8,EPI_ISL_644143,a/duck/omsk/0076/2020,2020-08-17,2020.63,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,a,2020-34,2697,2.3.4.4b,Europe / Russia / Omsk Oblast / Omsk / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-08-17,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_644144.anseriformes.russia.1.2020-08-17,H5N8,EPI_ISL_644144,a/duck/omsk/0077/2020,2020-08-17,2020.63,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,a,2020-34,2697,2.3.4.4b,Europe / Russia / Omsk Oblast / Omsk / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-08-17,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_644145.galliformes.russia.1.2020-08-06,H5N8,EPI_ISL_644145,a/chicken/chelyabinsk/401/2020,2020-08-06,2020.6,2020-08,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,central asia,russia,rus,66.0376616061812,95.7970903417469,chelyabinsk,ru.cl,54.4531161547399,60.406021972363,a,2020-32,2657,2.3.4.4b,Europe / Russia / Chelyabinsk Oblast / Chelyabinsk / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-08-06,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_644146.galliformes.russia.1.2020-08-06,H5N8,EPI_ISL_644146,a/chicken/chelyabinsk/402/2020,2020-08-06,2020.6,2020-08,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,central asia,russia,rus,66.0376616061812,95.7970903417469,chelyabinsk,ru.cl,54.4531161547399,60.406021972363,a,2020-32,2657,2.3.4.4b,Europe / Russia / Chelyabinsk Oblast / Chelyabinsk / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-08-06,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_644147.galliformes.russia.1.2020-08-06,H5N8,EPI_ISL_644147,a/chicken/chelyabinsk/403/2020,2020-08-06,2020.6,2020-08,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,central asia,russia,rus,66.0376616061812,95.7970903417469,chelyabinsk,ru.cl,54.4531161547399,60.406021972363,a,2020-32,2657,2.3.4.4b,Europe / Russia / Chelyabinsk Oblast / Chelyabinsk / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-08-06,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_644148.galliformes.russia.1.2020-08-06,H5N8,EPI_ISL_644148,a/chicken/chelyabinsk/404/2020,2020-08-06,2020.6,2020-08,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,central asia,russia,rus,66.0376616061812,95.7970903417469,chelyabinsk,ru.cl,54.4531161547399,60.406021972363,a,2020-32,2657,2.3.4.4b,Europe / Russia / Chelyabinsk Oblast / Chelyabinsk / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-08-06,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_644149.anseriformes.russia.1.2020-08-13,H5N8,EPI_ISL_644149,a/duck/omsk/0004/2020,2020-08-13,2020.61,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,a,2020-33,2697,2.3.4.4b,Europe / Russia / Omsk Oblast / Omsk / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-08-13,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_644150.galliformes.russia.1.2020-08-17,H5N8,EPI_ISL_644150,a/chicken/omsk/0112/2020,2020-08-17,2020.63,2020-08,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,a,2020-34,2697,2.3.4.4b,Europe / Russia / Omsk Oblast / Omsk / NA,3_2_2_1_1_2_1_2,NA,1,2020-08-17,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_644151.anseriformes.russia.1.2020-08-17,H5N8,EPI_ISL_644151,a/goose/omsk/0114/2020,2020-08-17,2020.63,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,a,2020-34,2697,2.3.4.4b,Europe / Russia / Omsk Oblast / Omsk / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-08-17,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_644152.anseriformes.russia.1.2020-08-17,H5N8,EPI_ISL_644152,a/goose/omsk/01161/2020,2020-08-17,2020.63,2020-08,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,a,2020-34,2697,2.3.4.4b,Europe / Russia / Omsk Oblast / Omsk / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-08-17,mp,mp,profile001
