tipnames,virus.subtype,isolate.id,isolate.name,collection.date,collection.datedecimal,collection.datemonth,host.class,host.order,host.family,host.sciname,host.commonname,host.isbird,host.isdomestic,collection.region.name,collection.country.name,collection.country.code,collection.country.lat,collection.country.long,collection.subdiv1.name,collection.subdiv1.code,collection.subdiv1.lat,collection.subdiv1.long,virus.species,week.date,...1,clade,collection.original,profile,profile.lab,genome,collection.tipdate,segment,cluster.segment,cluster.number
H5N8.2.3.4.4b.EPI_ISL_1041177.falconiformes.japan.10.2021-02-15,H5N8,EPI_ISL_1041177,a/peregrine_falcon/tochigi/090205c/2021,2021-02-15,2021.12,2021-02,falconiformes_wild,falconiformes,Falconidae,falco peregrinus,peregrine falcon,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,tochigi,jp.tc,36.6894768729176,139.818920628006,a,2021-07,1462,2.3.4.4b,Asia / Japan / Tochigi / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,2021-02-15,pb1,pb1,profile001
H5N8.2.3.4.4b.EPI_ISL_1041178.falconiformes.japan.10.2021-02-15,H5N8,EPI_ISL_1041178,a/peregrine_falcon/tochigi/090205t/2021,2021-02-15,2021.12,2021-02,falconiformes_wild,falconiformes,Falconidae,falco peregrinus,peregrine falcon,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,tochigi,jp.tc,36.6894768729176,139.818920628006,a,2021-07,1462,2.3.4.4b,Asia / Japan / Tochigi / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,2021-02-15,pb1,pb1,profile001
H5N8.2.3.4.4b.EPI_ISL_1041180.anseriformes.japan.10.2021-02-13,H5N8,EPI_ISL_1041180,a/whooper_swan/niigata/150212t/2021,2021-02-13,2021.12,2021-02,anseriformes_wild,anseriformes,Anatidae,cygnus cygnus,whooper swan,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,niigata,jp.ni,37.5201743528051,138.914818034069,a,2021-06,1452,2.3.4.4b,Asia / Japan / Niigata / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,2021-02-13,pb1,pb1,profile001
H5N8.2.3.4.4b.EPI_ISL_1081353.anseriformes.japan.1.2021-02-14,H5N8,EPI_ISL_1081353,a/whooper_swan/tochigi/090203c/2021,2021-02-14,2021.12,2021-02,anseriformes_wild,anseriformes,Anatidae,cygnus cygnus,whooper swan,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,tochigi,jp.tc,36.6894768729176,139.818920628006,a,2021-06,1462,2.3.4.4b,Asia / Japan / Tochigi / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-14,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_1098830.gruiformes.japan.1.2021-01-19,H5N8,EPI_ISL_1098830,a/crane/kagoshima/ku-93/2021,2021-01-19,2021.05,2021-01,gruiformes_wild,gruiformes,Gruidae,gruidae sp.,crane sp.,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,kagoshima,jp.ks,30.9949222722596,130.419711465505,a,2021-03,1441,2.3.4.4b,Asia / Japan / Kagoshima / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-19,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_1114725.anseriformes.japan.1.2021-01-16,H5N8,EPI_ISL_1114725,a/mallard/kagoshima/ku-d89/2021,2021-01-16,2021.04,2021-01,anseriformes_wild,anseriformes,Anatidae,anas platyrhynchos,mallard,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,kagoshima,jp.ks,30.9949222722596,130.419711465505,a,2021-02,1441,2.3.4.4b,Asia / Japan / Kagoshima / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-16,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_1184508.galliformes.japan.16.2021-02-24,H5N8,EPI_ISL_1184508,a/chicken/miyazaki/l10t/2021,2021-02-24,2021.15,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,miyazaki,jp.mz,32.1919114758892,131.298614512671,a,2021-08,1448,2.3.4.4b,Asia / Japan / Miyazaki / NA / NA,1_1_15_2_1_3_1_2,H5N8/2020/R5_Asia,16,2021-02-24,pb1,pb1,profile001
H5N8.2.3.4.4b.EPI_ISL_1184509.galliformes.japan.16.2021-02-24,H5N8,EPI_ISL_1184509,a/chicken/miyazaki/l1t/2021,2021-02-24,2021.15,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,miyazaki,jp.mz,32.1919114758892,131.298614512671,a,2021-08,1448,2.3.4.4b,Asia / Japan / Miyazaki / NA / NA,1_1_15_2_1_3_1_2,H5N8/2020/R5_Asia,16,2021-02-24,pb1,pb1,profile001
H5N8.2.3.4.4b.EPI_ISL_1184510.galliformes.japan.16.2021-02-24,H5N8,EPI_ISL_1184510,a/chicken/miyazaki/l4t/2021,2021-02-24,2021.15,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,miyazaki,jp.mz,32.1919114758892,131.298614512671,a,2021-08,1448,2.3.4.4b,Asia / Japan / Miyazaki / NA / NA,1_1_15_2_1_3_1_2,H5N8/2020/R5_Asia,16,2021-02-24,pb1,pb1,profile001
H5N8.2.3.4.4b.EPI_ISL_1184511.galliformes.japan.16.2021-02-24,H5N8,EPI_ISL_1184511,a/chicken/miyazaki/l9t/2021,2021-02-24,2021.15,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,miyazaki,jp.mz,32.1919114758892,131.298614512671,a,2021-08,1448,2.3.4.4b,Asia / Japan / Miyazaki / NA / NA,1_1_15_2_1_3_1_2,H5N8/2020/R5_Asia,16,2021-02-24,pb1,pb1,profile001
H5N8.2.3.4.4b.EPI_ISL_1184517.accipitriformes.japan.16.2021-02-24,H5N8,EPI_ISL_1184517,a/eastern_buzzard/toyama/160208c/2021,2021-02-24,2021.15,2021-02,accipitriformes_wild,accipitriformes,Accipitridae,buteo japonicus,eastern buzzard,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,toyama,jp.ty,36.6374969915777,137.269020761504,a,2021-08,1466,2.3.4.4b,Asia / Japan / Toyama / NA / NA,9_1_5_2_1_3_1_2,H5N8/2020/R3_Asia,16,2021-02-24,pb1,pb1,profile001
H5N8.2.3.4.4b.EPI_ISL_1184518.accipitriformes.japan.16.2021-02-24,H5N8,EPI_ISL_1184518,a/eastern_buzzard/toyama/160208t/2021,2021-02-24,2021.15,2021-02,accipitriformes_wild,accipitriformes,Accipitridae,buteo japonicus,eastern buzzard,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,toyama,jp.ty,36.6374969915777,137.269020761504,a,2021-08,1466,2.3.4.4b,Asia / Japan / Toyama / NA / NA,9_1_5_2_1_3_1_2,H5N8/2020/R3_Asia,16,2021-02-24,pb1,pb1,profile001
H5N8.2.3.4.4b.EPI_ISL_1937883.anseriformes.china.1.2020-11-09,H5N8,EPI_ISL_1937883,a/whooper_swan/henan/smq7/2020,2020-11-09,2020.86,2020-11,anseriformes_wild,anseriformes,Anatidae,cygnus cygnus,whooper swan,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,a,2020-46,500,2.3.4.4b,Asia / China / Henan Province / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-11-09,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_1937884.anseriformes.china.1.2020-11-10,H5N8,EPI_ISL_1937884,a/whooper_swan/henan/sm1/2020,2020-11-10,2020.86,2020-11,anseriformes_wild,anseriformes,Anatidae,cygnus cygnus,whooper swan,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,a,2020-46,500,2.3.4.4b,Asia / China / Henan Province / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-11-10,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_1937889.anseriformes.china.1.2020-11-10,H5N8,EPI_ISL_1937889,a/whooper_swan/henan/sm16/2020,2020-11-10,2020.86,2020-11,anseriformes_wild,anseriformes,Anatidae,cygnus cygnus,whooper swan,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,a,2020-46,500,2.3.4.4b,Asia / China / Henan Province / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-11-10,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_1937890.anseriformes.china.1.2020-11-10,H5N8,EPI_ISL_1937890,a/whooper_swan/henan/sm31/2020,2020-11-10,2020.86,2020-11,anseriformes_wild,anseriformes,Anatidae,cygnus cygnus,whooper swan,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,a,2020-46,500,2.3.4.4b,Asia / China / Henan Province / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-11-10,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_1937891.anseriformes.china.1.2020-11-10,H5N8,EPI_ISL_1937891,a/whooper_swan/henan/sm61/2020,2020-11-10,2020.86,2020-11,anseriformes_wild,anseriformes,Anatidae,cygnus cygnus,whooper swan,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,a,2020-46,500,2.3.4.4b,Asia / China / Henan Province / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-11-10,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_1937892.anseriformes.china.1.2020-11-10,H5N8,EPI_ISL_1937892,a/whooper_swan/henan/sm76/2020,2020-11-10,2020.86,2020-11,anseriformes_wild,anseriformes,Anatidae,cygnus cygnus,whooper swan,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,a,2020-46,500,2.3.4.4b,Asia / China / Henan Province / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-11-10,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_1938307.anseriformes.china.1.2020-11-10,H5N8,EPI_ISL_1938307,a/whooper_swan/henan/sm86/2020,2020-11-10,2020.86,2020-11,anseriformes_wild,anseriformes,Anatidae,cygnus cygnus,whooper swan,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,a,2020-46,500,2.3.4.4b,Asia / China / Henan Province / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-11-10,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_1938309.anseriformes.china.1.2020-11-10,H5N8,EPI_ISL_1938309,a/whooper_swan/henan/sm111/2020,2020-11-10,2020.86,2020-11,anseriformes_wild,anseriformes,Anatidae,cygnus cygnus,whooper swan,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,a,2020-46,500,2.3.4.4b,Asia / China / Henan Province / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-11-10,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_1938478.anseriformes.china.1.2020-11-10,H5N8,EPI_ISL_1938478,a/whooper_swan/henan/smq9/2020,2020-11-10,2020.86,2020-11,anseriformes_wild,anseriformes,Anatidae,cygnus cygnus,whooper swan,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,a,2020-46,500,2.3.4.4b,Asia / China / Henan Province / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-11-10,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_2556113.anseriformes.china.1.2020-11-12,H5N8,EPI_ISL_2556113,a/cygnus_columbianus/hubei/49/2020,2020-11-12,2020.86,2020-11,anseriformes_wild,anseriformes,Anatidae,cygnus columbianus,tundra swan,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,hubei,cn.hu,30.9806813015582,112.277189482252,a,2020-46,502,2.3.4.4b,Asia / China / Jiangxi Province / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-11-12,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_2713170.anseriformes.china.1.2020-11-16,H5N8,EPI_ISL_2713170,a/tundra_swan/hubei/bq9/2020,2020-11-16,2020.87,2020-11,anseriformes_wild,anseriformes,Anatidae,cygnus columbianus,tundra swan,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,hubei,cn.hu,30.9806813015582,112.277189482252,a,2020-47,502,2.3.4.4b,Asia / China / Hubei Province / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-11-16,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_2815336.anseriformes.china.1.2020-10-11,H5N8,EPI_ISL_2815336,a/common_teal/ningxia/105/2020,2020-10-11,2020.78,2020-10,anseriformes_wild,anseriformes,Anatidae,anas crecca,green-winged teal,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,ningxia hui,cn.nx,37.2602231520297,106.161545856493,a,2020-41,510,2.3.4.4b,Asia / China / Ningxia Hui Autonomous Region / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2020-10-11,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_2815374.anseriformes.china.10.2020-10-15,H5N8,EPI_ISL_2815374,a/mallard/ningxia/175/2020,2020-10-15,2020.79,2020-10,anseriformes_wild,anseriformes,Anatidae,anas platyrhynchos,mallard,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,ningxia hui,cn.nx,37.2602231520297,106.161545856493,a,2020-42,510,2.3.4.4b,Asia / China / Ningxia Hui Autonomous Region / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,2020-10-15,pb1,pb1,profile001
H5N8.2.3.4.4b.EPI_ISL_5260416.charadriiformes.china.1.2021-02-22,H5N8,EPI_ISL_5260416,a/black-backed_gull/shandong/sc189/2021,2021-02-22,2021.14,2021-02,charadriiformes_wild,charadriiformes,Laridae,larinae sp.,gull sp.,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,shandong,cn.sd,36.3536638777003,118.136153809721,a,2021-08,513,2.3.4.4b,Asia / China / Shandong / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-22,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_5260417.charadriiformes.china.1.2021-05-16,H5N8,EPI_ISL_5260417,a/brown-headed_gull/tibet/1-1/2021,2021-05-16,2021.37,2021-05,charadriiformes_wild,charadriiformes,Laridae,chroicocephalus brunnicephalus,brown-headed gull,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,xizang,cn.xz,31.7354796576819,88.2546629070738,a,2021-19,519,2.3.4.4b,Asia / China / Tibet / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-05-16,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_5260418.anseriformes.china.1.2021-01-25,H5N8,EPI_ISL_5260418,a/black_swan/beijing/1/2021,2021-01-25,2021.07,2021-01,anseriformes_wild,anseriformes,Anatidae,cygnus atratus,black swan,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,beijing,cn.bj,40.1838367941588,116.40878248942,a,2021-04,490,2.3.4.4b,Asia / China / Beijing / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-25,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_5260419.anseriformes.china.1.2021-03-02,H5N8,EPI_ISL_5260419,a/duck/guangdong/s1269/2021,2021-03-02,2021.16,2021-03,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,guangdong,cn.gd,23.33624359406,113.398153372919,a,2021-09,494,2.3.4.4b,Asia / China / Guangdong / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-03-02,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_5260420.anseriformes.china.1.2021-02-01,H5N8,EPI_ISL_5260420,a/duck/guangxi/s10099/2021,2021-02-01,2021.08,2021-02,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,guangxi,cn.gx,23.82591453975,108.782865094166,a,2021-05,495,2.3.4.4b,Asia / China / Guangxi / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-01,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_5260421.anseriformes.china.1.2021-02-01,H5N8,EPI_ISL_5260421,a/duck/guangxi/s10263/2021,2021-02-01,2021.08,2021-02,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,guangxi,cn.gx,23.82591453975,108.782865094166,a,2021-05,495,2.3.4.4b,Asia / China / Guangxi / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-01,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_5260422.anseriformes.china.1.2021-02-01,H5N8,EPI_ISL_5260422,a/duck/guangxi/s11043/2021,2021-02-01,2021.08,2021-02,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,guangxi,cn.gx,23.82591453975,108.782865094166,a,2021-05,495,2.3.4.4b,Asia / China / Guangxi / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-01,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_5260426.anseriformes.china.1.2021-05-10,H5N8,EPI_ISL_5260426,a/duck/guangxi/s21194/2021,2021-05-10,2021.35,2021-05,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,guangxi,cn.gx,23.82591453975,108.782865094166,a,2021-19,495,2.3.4.4b,Asia / China / Guangxi / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-05-10,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_5260435.anseriformes.china.1.2021-04-22,H5N8,EPI_ISL_5260435,a/duck/henan/s1381/2021,2021-04-22,2021.3,2021-04,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,a,2021-16,500,2.3.4.4b,Asia / China / Henan / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-04-22,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_5260444.anseriformes.china.1.2021-03-09,H5N8,EPI_ISL_5260444,a/duck/jiangxi/s10252/2021,2021-03-09,2021.18,2021-03,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,jiangxi,cn.jx,27.6016362656629,115.709570895796,a,2021-10,505,2.3.4.4b,Asia / China / Jiangxi / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-03-09,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_5260445.anseriformes.china.1.2021-04-27,H5N8,EPI_ISL_5260445,a/duck/hebei/s1070/2021,2021-04-27,2021.32,2021-04,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,hebei,cn.hb,39.5182972347816,116.100714730353,a,2021-17,498,2.3.4.4b,Asia / China / Hebei / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-04-27,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_5260446.anseriformes.china.1.2021-05-11,H5N8,EPI_ISL_5260446,a/goose/guangxi/s20601/2021,2021-05-11,2021.36,2021-05,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,guangxi,cn.gx,23.82591453975,108.782865094166,a,2021-19,495,2.3.4.4b,Asia / China / Guangxi / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-05-11,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_5260447.anseriformes.china.1.2021-04-22,H5N8,EPI_ISL_5260447,a/goose/henan/s1315/2021,2021-04-22,2021.3,2021-04,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,a,2021-16,500,2.3.4.4b,Asia / China / Henan / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-04-22,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_5260448.anseriformes.china.1.2021-03-19,H5N8,EPI_ISL_5260448,a/goose/hunan/s11288/2021,2021-03-19,2021.21,2021-03,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,hunan,cn.hn,27.5978523947888,111.713471439142,a,2021-11,503,2.3.4.4b,Asia / China / Hunan / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-03-19,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_5260449.anseriformes.china.1.2021-03-24,H5N8,EPI_ISL_5260449,a/goose/jiangsu/s1385/2021,2021-03-24,2021.22,2021-03,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,jiangsu,cn.js,32.9645721858222,119.470797338049,a,2021-12,504,2.3.4.4b,Asia / China / Jiangsu / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-03-24,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_5260450.anseriformes.china.1.2021-03-09,H5N8,EPI_ISL_5260450,a/goose/zhejiang/s1266/2021,2021-03-09,2021.18,2021-03,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,zhejiang,cn.zj,29.1745873279179,120.086382279697,a,2021-10,521,2.3.4.4b,Asia / China / Zhejiang / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-03-09,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_5260451.anseriformes.china.1.2021-04-13,H5N8,EPI_ISL_5260451,a/goose/liaoning/s1266/2021,2021-04-13,2021.28,2021-04,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,liaoning,cn.ln,41.2987124958383,122.600275282862,a,2021-15,507,2.3.4.4b,Asia / China / Liaoning / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-04-13,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_5260452.anseriformes.china.1.2021-01-20,H5N8,EPI_ISL_5260452,a/green-winged_teal/guangdong/sd004/2021,2021-01-20,2021.05,2021-01,anseriformes_wild,anseriformes,Anatidae,anas crecca,green-winged teal,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,guangdong,cn.gd,23.33624359406,113.398153372919,a,2021-03,494,2.3.4.4b,Asia / China / Guangdong / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-20,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_5260453.anseriformes.china.1.2021-01-14,H5N8,EPI_ISL_5260453,a/mute_swan/shandong/1/2021,2021-01-14,2021.04,2021-01,anseriformes_wild,anseriformes,Anatidae,cygnus olor,mute swan,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,shandong,cn.sd,36.3536638777003,118.136153809721,a,2021-02,513,2.3.4.4b,Asia / China / Shandong / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-14,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_5260454.anseriformes.china.1.2021-02-22,H5N8,EPI_ISL_5260454,a/wild_duck/shandong/sc177/2021,2021-02-22,2021.14,2021-02,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,shandong,cn.sd,36.3536638777003,118.136153809721,a,2021-08,513,2.3.4.4b,Asia / China / Shandong / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-22,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_5260455.anseriformes.china.1.2021-02-22,H5N8,EPI_ISL_5260455,a/whooper_swan/shandong/sc176/2021,2021-02-22,2021.14,2021-02,anseriformes_wild,anseriformes,Anatidae,cygnus cygnus,whooper swan,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,shandong,cn.sd,36.3536638777003,118.136153809721,a,2021-08,513,2.3.4.4b,Asia / China / Shandong / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-22,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_5260456.anseriformes.china.1.2021-02-22,H5N8,EPI_ISL_5260456,a/whooper_swan/shandong/sc185/2021,2021-02-22,2021.14,2021-02,anseriformes_wild,anseriformes,Anatidae,cygnus cygnus,whooper swan,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,shandong,cn.sd,36.3536638777003,118.136153809721,a,2021-08,513,2.3.4.4b,Asia / China / Shandong / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-02-22,pb1,pb1,profile002
H5N8.2.3.4.4b.EPI_ISL_5260457.anseriformes.china.16.2021-01-23,H5N8,EPI_ISL_5260457,a/whooper_swan/shandong/sc195/2021,2021-01-23,2021.06,2021-01,anseriformes_wild,anseriformes,Anatidae,cygnus cygnus,whooper swan,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,shandong,cn.sd,36.3536638777003,118.136153809721,a,2021-03,513,2.3.4.4b,Asia / China / Shandong / NA / NA,1_1_15_2_1_3_1_2,H5N8/2020/R5_Asia,16,2021-01-23,pb1,pb1,profile001
H5N8.2.3.4.4b.EPI_ISL_5260458.anseriformes.china.1.2021-01-23,H5N8,EPI_ISL_5260458,a/whooper_swan/shandong/sc198/2021,2021-01-23,2021.06,2021-01,anseriformes_wild,anseriformes,Anatidae,cygnus cygnus,whooper swan,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,shandong,cn.sd,36.3536638777003,118.136153809721,a,2021-03,513,2.3.4.4b,Asia / China / Shandong / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-01-23,pb1,pb1,profile002
