Taxon	Longitude
H5N1|2344b|EPI_ISL_7635907|accipitriformes|sweden|2_1_1_1_1_1_1_1|2021-11-26	16.2835241791686
H5N1|2344b|EPI_ISL_766876|anseriformes|united_kingdom|2_1_1_1_1_1_1_1|2020-12-03	-2.78687513666638
H5N1|2344b|EPI_ISL_7683101|accipitriformes|netherlands|2_1_1_1_1_1_1_1|2021-11-25	5.56251311224367
H5N1|2344b|EPI_ISL_7733048|charadriiformes|germany|2_1_1_1_1_1_1_1|2021-10-12	10.373650933319
H5N1|2344b|EPI_ISL_7733587|galliformes|italy|2_1_1_1_1_1_1_1|2021-11-18	12.208345049127
H5N1|2344b|EPI_ISL_7733591|anseriformes|italy|2_1_1_1_1_1_1_1|2021-10-27	12.208345049127
H5N1|2344b|EPI_ISL_7733603|galliformes|italy|2_1_1_1_1_1_1_1|2021-11-22	12.208345049127
H5N1|2344b|EPI_ISL_7733609|galliformes|italy|2_1_1_1_1_1_1_1|2021-11-15	12.208345049127
H5N1|2344b|EPI_ISL_7733611|anseriformes|italy|2_1_1_1_1_1_1_1|2021-11-23	12.208345049127
H5N1|2344b|EPI_ISL_7733621|charadriiformes|italy|2_1_1_1_1_1_1_1|2021-11-11	12.208345049127
H5N1|2344b|EPI_ISL_7733629|galliformes|italy|2_1_1_1_1_1_1_1|2021-11-15	12.208345049127
H5N1|2344b|EPI_ISL_7733641|galliformes|italy|2_1_1_1_1_1_1_1|2021-11-26	12.208345049127
H5N1|2344b|EPI_ISL_7733642|falconiformes|italy|2_1_1_1_1_1_1_1|2021-11-30	12.208345049127
H5N1|2344b|EPI_ISL_7733643|galliformes|italy|2_1_1_1_1_1_1_1|2021-11-15	12.208345049127
H5N1|2344b|EPI_ISL_7733647|galliformes|italy|2_1_1_1_1_1_1_1|2021-11-05	12.208345049127
H5N1|2344b|EPI_ISL_7748001|charadriiformes|germany|2_1_1_1_1_1_1_1|2021-10-14	10.373650933319
H5N1|2344b|EPI_ISL_7753251|anseriformes|germany|2_1_1_1_1_1_1_1|2021-10-19	10.373650933319
H5N1|2344b|EPI_ISL_7753272|accipitriformes|germany|2_1_1_1_1_1_1_1|2021-10-20	10.373650933319
H5N1|2344b|EPI_ISL_7753290|galliformes|germany|2_1_1_1_1_1_1_1|2021-10-20	10.373650933319
H5N1|2344b|EPI_ISL_7753309|anseriformes|germany|2_1_1_1_1_1_1_1|2021-10-20	10.373650933319
H5N1|2344b|EPI_ISL_7753329|ciconiiformes|germany|2_1_1_1_1_1_1_1|2021-10-20	10.373650933319
H5N1|2344b|EPI_ISL_7753367|anseriformes|germany|2_1_1_1_1_1_1_1|2021-10-21	10.373650933319
H5N1|2344b|EPI_ISL_7753387|anseriformes|germany|2_1_1_1_1_1_1_1|2021-10-22	10.373650933319
H5N1|2344b|EPI_ISL_7753443|accipitriformes|germany|2_1_1_1_1_1_1_1|2021-10-26	10.373650933319
H5N1|2344b|EPI_ISL_7778754|accipitriformes|estonia|2_1_1_1_1_1_1_1|2021-10-12	25.5522615433491
H5N1|2344b|EPI_ISL_7778755|accipitriformes|estonia|2_1_1_1_1_1_1_1|2021-05-16	25.5522615433491
H5N1|2344b|EPI_ISL_7778756|charadriiformes|estonia|2_1_1_1_1_1_1_1|2021-06-02	25.5522615433491
H5N1|2344b|EPI_ISL_7778763|accipitriformes|finland|2_1_1_1_1_1_1_1|2021-06-01	26.1623842060791
H5N1|2344b|EPI_ISL_7778766|charadriiformes|finland|2_1_1_1_1_1_1_1|2021-08-01	26.1623842060791
H5N1|2344b|EPI_ISL_7778768|strigiformes|finland|2_1_1_1_1_1_1_1|2021-08-01	26.1623842060791
H5N1|2344b|EPI_ISL_7778774|anseriformes|finland|2_1_1_1_1_1_1_1|2021-05-01	26.1623842060791
H5N1|2344b|EPI_ISL_7778775|anseriformes|finland|2_1_1_1_1_1_1_1|2021-06-01	26.1623842060791
H5N1|2344b|EPI_ISL_7778880|carnivora|estonia|2_1_1_1_1_1_1_1|2021-11-08	25.5522615433491
H5N1|2344b|EPI_ISL_7952116|galliformes|netherlands|2_1_1_1_1_1_1_1|2021-12-01	5.56251311224367
H5N1|2344b|EPI_ISL_7952118|galliformes|netherlands|2_1_1_1_1_1_1_1|2021-12-16	5.56251311224367
H5N1|2344b|EPI_ISL_7952119|charadriiformes|netherlands|2_1_1_1_1_1_1_1|2021-11-28	5.56251311224367
H5N1|2344b|EPI_ISL_7952121|charadriiformes|netherlands|2_1_1_1_1_1_1_1|2021-11-22	5.56251311224367
H5N1|2344b|EPI_ISL_7952125|anseriformes|netherlands|2_1_1_1_1_1_1_1|2021-11-25	5.56251311224367
H5N1|2344b|EPI_ISL_8338002|galliformes|sweden|2_1_1_1_1_1_1_1|2021-12-12	16.2835241791686
H5N1|2344b|EPI_ISL_8377056|pelecaniformes|france|2_1_1_1_1_1_1_1|2021-12-15	2.5780749353201
H5N1|2344b|EPI_ISL_8799552|primates|united_kingdom|2_1_1_1_1_1_1_1|2021-12-26	-2.78687513666638
H5N1|2344b|EPI_ISL_8809153|anseriformes|united_kingdom|2_1_1_1_1_1_1_1|2021-12-21	-2.78687513666638
H5N1|2344b|EPI_ISL_8882209|strigiformes|italy|2_1_1_1_1_1_1_1|2021-12-13	12.208345049127
H5N1|2344b|EPI_ISL_8882210|charadriiformes|italy|2_1_1_1_1_1_1_1|2021-11-29	12.208345049127
H5N1|2344b|EPI_ISL_8882213|charadriiformes|italy|2_1_1_1_1_1_1_1|2021-12-15	12.208345049127
H5N1|2344b|EPI_ISL_8882215|strigiformes|italy|2_1_1_1_1_1_1_1|2021-12-27	12.208345049127
H5N1|2344b|EPI_ISL_8882218|charadriiformes|italy|2_1_1_1_1_1_1_1|2021-12-15	12.208345049127
H5N1|2344b|EPI_ISL_9012457|galliformes|united_kingdom|2_1_1_1_1_1_1_1|2021-10-24	-2.78687513666638
H5N1|2344b|EPI_ISL_9012577|anseriformes|netherlands|2_1_1_1_1_1_1_1|2021-12-27	5.56251311224367
H5N1|2344b|EPI_ISL_9117228|accipitriformes|netherlands|2_1_1_1_1_1_1_1|2022-01-04	5.56251311224367
H5N1|2344b|EPI_ISL_9261742|charadriiformes|netherlands|2_1_1_1_1_1_1_1|2022-01-06	5.56251311224367
H5N1|2344b|EPI_ISL_9261750|charadriiformes|netherlands|2_1_1_1_1_1_1_1|2022-01-14	5.56251311224367
H5N1|2344b|EPI_ISL_9261751|anseriformes|netherlands|2_1_1_1_1_1_1_1|2022-01-14	5.56251311224367
H5N1|2344b|EPI_ISL_9603775|anseriformes|czechia|2_1_1_1_1_1_1_1|2021-11-26	15.3371651897674
H5N1|2344b|EPI_ISL_9603918|anseriformes|czechia|2_1_1_1_1_1_1_1|2021-11-12	15.3371651897674
H5N1|2344b|EPI_ISL_9603920|anseriformes|czechia|2_1_1_1_1_1_1_1|2021-11-15	15.3371651897674
H5N1|2344b|EPI_ISL_9603927|anseriformes|czechia|2_1_1_1_1_1_1_1|2021-12-20	15.3371651897674
H5N1|2344b|EPI_ISL_9603929|galliformes|czechia|2_1_1_1_1_1_1_1|2021-12-22	15.3371651897674
H5N1|2344b|EPI_ISL_9603937|galliformes|czechia|2_1_1_1_1_1_1_1|2021-12-25	15.3371651897674
H5N1|2344b|EPI_ISL_9616210|anseriformes|netherlands|2_1_1_1_1_1_1_1|2022-01-04	5.56251311224367
H5N1|2344b|EPI_ISL_9616266|carnivora|netherlands|2_1_1_1_1_1_1_1|2022-01-24	5.56251311224367
H5N1|2344b|EPI_ISL_9616272|carnivora|netherlands|2_1_1_1_1_1_1_1|2022-01-31	5.56251311224367
H5N1|2344b|EPI_ISL_9876777|anseriformes|united_states|2_1_1_1_1_1_1_1|2021-12-30	-103.651025114044
H5N1|2344b|EPI_ISL_9880153|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-01-08	-103.651025114044
H5N1|2344b|EPI_ISL_china_20230820|anseriformes|china|2_1_1_1_1_1_1_1|2021-11-16	103.513718494908
H5N1|2344b|EPI_ISL_china_20230832|anseriformes|china|2_1_1_1_1_1_1_1|2021-10-20	103.513718494908
