id,tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datedecimal,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,virus_species,week_date,clade,collection_original,profile,profile_lab,genome,cluster_profileclass,cluster_profilecolour,collection_tipdate,segment,collection_dateerror,cluster_segment,cluster_number,collection.datemonth,group,location_code,todrop
ha_southamerica,H5N1.2344b.EPI_ISL_17777530.suliformes.peru.5_3_1_1_2_1_1_4.2023-03-17,H5N1,EPI_ISL_17777530,a/guanay_cormorant/peru/cal-ins-009/2023,2023-03-17,2023.21,2023-03,2023,Aves,suliformes,phalacrocoracidae,leucocarbo bougainvillii,guanay cormorant,TRUE,wild,other,south america,peru,per,-9.12690950582405,-74.3967035676846,callao,pe.cl,-11.9545824923705,-77.1360367031896,a,2023-11,2344b,South America / Peru / Provincia Constitucional del Callao / Callao / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,dominant,#bacc99,2023-03-17,ha,FALSE,ha,profile001,2023-03-01,3,callao,keep
ha_southamerica,H5N1.2344b.EPI_ISL_17973458.NA.ecuador.5_3_1_1_2_1_1_4.2023-01-11,H5N1,EPI_ISL_17973458,a/wildbird/ecuador/ic06-4590/2023,2023-01-11,2023.03,2023-01,2023,Aves,NA,NA,NA,aves,FALSE,wild,other,south america,ecuador,ecu,-1.42626322906002,-78.7715622756661,manabi,ec.mn,-0.751243186649703,-80.1366162194134,a,2023-02,2344b,South America / Ecuador / Provincia de Manabi / San Vicente / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,dominant,#bacc99,2023-01-11,ha,FALSE,ha,profile001,2023-01-01,3,manabi,keep
ha_southamerica,H5N1.2344b.EPI_ISL_17806000.pelecaniformes.peru.5_3_1_1_2_1_1_4.2022-11-10,H5N1,EPI_ISL_17806000,a/pelican/peru/ais0538/2022,2022-11-10,2022.86,2022-11,2022,Aves,pelecaniformes,pelecanidae,pelecanus sp.,pelican sp.,TRUE,wild,other,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,a,2022-45,2344b,South America / Peru / NA / NA / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,dominant,#bacc99,2022-11-10,ha,FALSE,ha,profile001,2022-11-01,3,peru,keep
ha_southamerica,H5N1.NA.EPI_ISL_18054507.pelecaniformes.peru.NA.2022-11-24,H5N1,EPI_ISL_18054507,A/pelican/Peru/PIU-028/2022,2022-11-24,2022.9,2022-11,2022,Aves,pelecaniformes,pelecanidae,pelecanus sp.,pelican sp.,TRUE,wild,other,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,A,2022-47,2344b,NA,NA,NA,NA,NA,NA,2022-11-24,ha,FALSE,ha,profile001,2022-11-01,3,peru,keep
ha_southamerica,H5N1.2344b.EPI_ISL_17660072.galliformes.peru.5_3_1_1_2_1_1_4.2022-11-11,H5N1,EPI_ISL_17660072,a/chicken/peru/23-005607-003-original/2022,2022-11-11,2022.86,2022-11,2022,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,a,2022-45,2344b,South America / Peru / NA / NA / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,dominant,#bacc99,2022-11-11,ha,FALSE,ha,profile001,2022-11-01,4,peru,keep
ha_southamerica,H5N1.2344b.EPI_ISL_17805994.galliformes.peru.5_3_1_1_2_1_1_4.2022-12-22,H5N1,EPI_ISL_17805994,a/chicken/peru/ais0548/2022,2022-12-22,2022.97,2022-12,2022,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,a,2022-51,2344b,South America / Peru / NA / NA / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,dominant,#bacc99,2022-12-22,ha,FALSE,ha,profile001,2022-12-01,5,peru,keep
ha_southamerica,H5N1.2344b.EPI_ISL_17353839.anseriformes.colombia.4_4_8_1_2_1_1_1.2022-10-09,H5N1,EPI_ISL_17353839,a/duck/choco/ica-3501/2022,2022-10-09,2022.77,2022-10,2022,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,south america,colombia,col,3.88807090888846,-73.0744382518538,chocó,co.ch,5.93194075736459,-76.9341377836413,a,2022-40,2344b,South America / Colombia / Departamento del Choco / NA / NA,4_4_8_1_2_1_1_1,H5N1/2022/R13_NAmerica,25,major,#7633cc,2022-10-09,ha,FALSE,ha,profile001,2022-10-01,6,chocó,keep
ha_southamerica,H5N1.2344b.EPI_ISL_17353508.galliformes.colombia.4_4_8_1_2_1_1_1.2022-11-13,H5N1,EPI_ISL_17353508,a/chicken/choco/ica-3502/2022,2022-11-13,2022.87,2022-11,2022,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,south america,colombia,col,3.88807090888846,-73.0744382518538,chocó,co.ch,5.93194075736459,-76.9341377836413,a,2022-45,2344b,South America / Colombia / Departamento del Choco / NA / NA,4_4_8_1_2_1_1_1,H5N1/2022/R13_NAmerica,25,major,#7633cc,2022-11-13,ha,FALSE,ha,profile001,2022-11-01,6,chocó,keep
ha_southamerica,H5N1.NA.EPI_ISL_16854405.pelecaniformes.venezuela.NA.2022-11-25,H5N1,EPI_ISL_16854405,A/Pelecanus_occidentalis/Venezuela/4S4/2022,2022-11-25,2022.9,2022-11,2022,Aves,pelecaniformes,pelecanidae,pelecanus sp.,pelican sp.,TRUE,wild,other,south america,venezuela,ven,7.13172612392755,-66.1349690012146,NA,NA,NA,NA,A,2022-47,2344b,NA,NA,NA,NA,NA,NA,2022-11-25,ha,FALSE,ha,profile001,2022-11-01,7,venezuela,keep
ha_southamerica,H5N1.2344b.EPI_ISL_16189979.anseriformes.canada.2_1_1_1_1_1_1_1.2022-04-27,H5N1,EPI_ISL_16189979,A/Canada_Goose/AB/FAV-0505-36/2022,2022-04-27,2022.32,2022-04,2022,Aves,anseriformes,anatidae,branta canadensis,canada goose,TRUE,wild,anseriformes-wild,northern america,canada,can,60.4247452861293,-96.5129185126773,alberta,ca.ab,54.9859148218572,-114.405475342745,A,2022-17,2344b,North America / Canada / Alberta / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,dominant,#66cc7c,2022-04-27,ha,FALSE,ha,profile001,2022-04-01,8,alberta,keep
