tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,collection_original,profile_lab,cluster_profile,cluster_label,clade,collection_tipdate,cluster_number,collection_dateerror
H5N1|2344b|EPI_ISL_18698520|galliformes|argentina|4_3_1_1_2_1_1_3|2023-05-05,H5N1,EPI_ISL_18698520,A/Chicken/Argentina/2034-5/2023,2023-05-05,2023-05,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,neuquén,ar.nq,-38.6247364397998,-70.1087540238136,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-05-05,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698521|galliformes|argentina|4_3_1_1_2_1_1_3|2023-05-08,H5N1,EPI_ISL_18698521,A/Chicken/Argentina/2049-3/2023,2023-05-08,2023-05,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,buenos aires,ar.ba,-36.6626557465889,-60.5480821834678,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-05-08,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698524|galliformes|argentina|4_3_1_1_2_1_1_3|2023-05-18,H5N1,EPI_ISL_18698524,A/Chicken/Argentina/2305-1/2023,2023-05-18,2023-05,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,entre ríos,ar.er,-32.0397430287849,-59.2023932092603,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-05-18,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698525|galliformes|argentina|4_3_1_1_2_1_1_3|2023-05-18,H5N1,EPI_ISL_18698525,A/Chicken/Argentina/2305-6/2023,2023-05-18,2023-05,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,entre ríos,ar.er,-32.0397430287849,-59.2023932092603,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-05-18,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698526|galliformes|argentina|4_3_1_1_2_1_1_3|2023-05-29,H5N1,EPI_ISL_18698526,A/Chicken/Argentina/2483-3/2023,2023-05-29,2023-05,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,entre ríos,ar.er,-32.0397430287849,-59.2023932092603,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-05-29,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698527|galliformes|argentina|4_3_1_1_2_1_1_3|2023-06-13,H5N1,EPI_ISL_18698527,A/Chicken/Argentina/2796-2/2023,2023-06-13,2023-06,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,buenos aires,ar.ba,-36.6626557465889,-60.5480821834678,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-06-13,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698528|galliformes|argentina|4_3_1_1_2_1_1_3|2023-07-06,H5N1,EPI_ISL_18698528,A/Chicken/Argentina/3346-1/2023,2023-07-06,2023-07,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,formosa,ar.fm,-24.8937176371018,-59.949649967252,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-07-06,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698529|galliformes|argentina|4_3_1_1_2_1_1_3|2023-07-26,H5N1,EPI_ISL_18698529,A/Chicken/Argentina/3657-2/2023,2023-07-26,2023-07,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,salta,ar.sa,-24.2949333512188,-64.8055879616535,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-07-26,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698530|galliformes|argentina|4_3_1_1_2_1_1_3|2023-07-27,H5N1,EPI_ISL_18698530,A/Chicken/Argentina/3695-3/2023,2023-07-27,2023-07,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,córdoba,ar.cb,-32.1223499660356,-63.8001999960292,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-07-27,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698730|galliformes|argentina|4_3_1_1_2_1_1_3|2023-03-04,H5N1,EPI_ISL_18698730,A/Chicken/Argentina/747-1/2023,2023-03-04,2023-03,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,buenos aires,ar.ba,-36.6626557465889,-60.5480821834678,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-03-04,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698731|galliformes|argentina|4_3_1_1_2_1_1_3|2023-03-09,H5N1,EPI_ISL_18698731,A/Chicken/Argentina/895-1/2023,2023-03-09,2023-03,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,san luis,ar.sl,-33.7527938244466,-66.0339496041068,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-03-09,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698732|galliformes|argentina|4_3_1_1_2_1_1_3|2023-05-03,H5N1,EPI_ISL_18698732,A/Chicken/Argentina/2016-2/2023,2023-05-03,2023-05,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,formosa,ar.fm,-24.8937176371018,-59.949649967252,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-05-03,cluster003,FALSE
H5N1|2344b|EPI_ISL_18054500|suliformes|peru|4_3_1_1_2_1_1_3|2022-11-24,H5N1,EPI_ISL_18054500,A/guanay cormorant/Peru/PIU-024/2022,2022-11-24,2022-11,2022,avian other,suliformes,NA,NA,NA,NA,wild,other,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2022-11-24,cluster003,FALSE
H5N1|2344b|EPI_ISL_18054501|charadriiformes|peru|4_3_1_1_2_1_1_3|2022-11-22,H5N1,EPI_ISL_18054501,A/sanderling/Peru/PIU-005/2022,2022-11-22,2022-11,2022,Aves,charadriiformes,scolopacidae,calidris alba,sanderling,TRUE,wild,charadriiformes-wild,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2022-11-22,cluster003,FALSE
H5N1|2344b|EPI_ISL_18054502|mammal|peru|4_3_1_1_2_1_1_3|2023-01-23,H5N1,EPI_ISL_18054502,A/Sea Lion/Peru/LIM-SER036/2023,2023-01-23,2023-01,2023,mammal,mammal,NA,NA,NA,NA,wild,mammal,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-01-23,cluster003,FALSE
H5N1|2344b|EPI_ISL_18054503|mammal|peru|4_3_1_1_2_1_1_3|2022-11-22,H5N1,EPI_ISL_18054503,A/dolphin/Peru/PIU-002/2022,2022-11-22,2022-11,2022,mammal,mammal,NA,NA,NA,NA,wild,mammal,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2022-11-22,cluster003,FALSE
H5N1|2344b|EPI_ISL_18054506|pelecaniformes|peru|4_3_1_1_2_1_1_3|2022-11-24,H5N1,EPI_ISL_18054506,A/pelican/Peru/PIU-019/2022,2022-11-24,2022-11,2022,avian other,pelecaniformes,NA,NA,NA,NA,wild,other,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2022-11-24,cluster003,FALSE
H5N1|2344b|EPI_ISL_18054507|pelecaniformes|peru|4_3_1_1_2_1_1_3|2022-11-24,H5N1,EPI_ISL_18054507,A/pelican/Peru/PIU-028/2022,2022-11-24,2022-11,2022,Aves,pelecaniformes,pelecanidae,pelecanus sp.,pelican sp.,TRUE,wild,other,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2022-11-24,cluster003,FALSE
H5N1|2344b|EPI_ISL_18054509|mammal|peru|4_3_1_1_2_1_1_3|2023-02-07,H5N1,EPI_ISL_18054509,A/sea lion/Peru/AQP-SER00K/2023,2023-02-07,2023-02,2023,mammal,mammal,NA,NA,NA,NA,wild,mammal,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-02-07,cluster003,FALSE
H5N1|2344b|EPI_ISL_18265321|mammal|peru|4_3_1_1_2_1_1_3|2023-02-07,H5N1,EPI_ISL_18265321,A/south american sea lion/Peru/AQP-SER00K/2023,2023-02-07,2023-02,2023,mammal,mammal,NA,NA,NA,NA,wild,mammal,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-02-07,cluster003,FALSE
H5N1|2344b|EPI_ISL_18265430|mammal|peru|4_3_1_1_2_1_1_3|2023-01-23,H5N1,EPI_ISL_18265430,A/South American Sea Lion/Peru/LIM-SER036/2023,2023-01-23,2023-01,2023,mammal,mammal,NA,NA,NA,NA,wild,mammal,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-01-23,cluster003,FALSE
H5N1|2344b|EPI_ISL_18265431|mammal|peru|4_3_1_1_2_1_1_3|2022-11-22,H5N1,EPI_ISL_18265431,A/dolphin/Peru/PIU-SER002/2022,2022-11-22,2022-11,2022,mammal,mammal,NA,NA,NA,NA,wild,mammal,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2022-11-22,cluster003,FALSE
H5N1|2344b|EPI_ISL_18265432|charadriiformes|peru|4_3_1_1_2_1_1_3|2022-11-22,H5N1,EPI_ISL_18265432,A/Sanderling/Peru/PIU-SER005/2022,2022-11-22,2022-11,2022,Aves,charadriiformes,scolopacidae,calidris alba,sanderling,TRUE,wild,charadriiformes-wild,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2022-11-22,cluster003,FALSE
H5N1|2344b|EPI_ISL_18265434|suliformes|peru|4_3_1_1_2_1_1_3|2022-11-24,H5N1,EPI_ISL_18265434,A/Guanay cormorant/Peru/PIU-SER024/2022,2022-11-24,2022-11,2022,avian other,suliformes,NA,NA,NA,NA,wild,other,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2022-11-24,cluster003,FALSE
H5N1|2344b|EPI_ISL_18265435|pelecaniformes|peru|4_3_1_1_2_1_1_3|2022-11-24,H5N1,EPI_ISL_18265435,A/pelican/Peru/PIU-SER019/2022,2022-11-24,2022-11,2022,avian other,pelecaniformes,NA,NA,NA,NA,wild,other,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2022-11-24,cluster003,FALSE
H5N1|2344b|EPI_ISL_18265436|pelecaniformes|peru|4_3_1_1_2_1_1_3|2022-11-24,H5N1,EPI_ISL_18265436,A/pelican/Peru/PIU-SER028/2022,2022-11-24,2022-11,2022,Aves,pelecaniformes,pelecanidae,pelecanus sp.,pelican sp.,TRUE,wild,other,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2022-11-24,cluster003,FALSE
H5N1|2344b|EPI_ISL_18265437|pelecaniformes|peru|4_3_1_1_2_1_1_3|2022-11-24,H5N1,EPI_ISL_18265437,A/pelican/Peru/PIU-SER016/2022,2022-11-24,2022-11,2022,avian other,pelecaniformes,NA,NA,NA,NA,wild,other,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2022-11-24,cluster003,FALSE
H5N1|2344b|EPI_ISL_18371664|charadriiformes|peru|4_3_1_1_2_1_1_3|2022-12,H5N1,EPI_ISL_18371664,A/Belcher gull/Peru/UNMSM-A267/2022,NA,2022-12,2022,charadriiformes,charadriiformes,NA,NA,NA,NA,wild,charadriiformes-wild,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2022-12,cluster003,FALSE
H5N1|2344b|EPI_ISL_18371666|suliformes|peru|4_3_1_1_2_1_1_3|2022-12,H5N1,EPI_ISL_18371666,A/Peruvian booby/Peru/UNMSM-A296/2022,NA,2022-12,2022,avian other,suliformes,NA,NA,NA,NA,wild,other,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2022-12,cluster003,FALSE
H5N1|2344b|EPI_ISL_18439562|charadriiformes|united_states|4_3_1_1_2_1_1_3|2023-10-08,H5N1,EPI_ISL_18439562,A/Brown_skua/Bird_Island/128287/2023,2023-10-08,2023-10,2023,charadriiformes,charadriiformes,NA,NA,NA,NA,wild,charadriiformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,georgia,us.ga,32.6403385373358,-83.4405725551842,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-10-08,cluster003,FALSE
H5N1|2344b|EPI_ISL_18439563|charadriiformes|united_states|4_3_1_1_2_1_1_3|2023-10-08,H5N1,EPI_ISL_18439563,A/Brown_skua/Bird_Island/128288/2023,2023-10-08,2023-10,2023,charadriiformes,charadriiformes,NA,NA,NA,NA,wild,charadriiformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,georgia,us.ga,32.6403385373358,-83.4405725551842,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-10-08,cluster003,FALSE
H5N1|2344b|EPI_ISL_18439564|charadriiformes|united_states|4_3_1_1_2_1_1_3|2023-10-08,H5N1,EPI_ISL_18439564,A/Brown_skua/Bird_Island/128289/2023,2023-10-08,2023-10,2023,charadriiformes,charadriiformes,NA,NA,NA,NA,wild,charadriiformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,georgia,us.ga,32.6403385373358,-83.4405725551842,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-10-08,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698754|mammal|argentina|4_3_1_1_2_1_1_3|2023-08-08,H5N1,EPI_ISL_18698754,A/Sea Lion/Argentina/3849-4/2023,2023-08-08,2023-08,2023,mammal,mammal,NA,NA,NA,NA,wild,mammal,south america,argentina,arg,-34.6877265175387,-64.7468967526828,tierra del fuego,ar.tf,-54.3319371060893,-67.4125966256164,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-08-08,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698755|mammal|argentina|4_3_1_1_2_1_1_3|2023-08-11,H5N1,EPI_ISL_18698755,A/Sea Lion/Argentina/3893-1/2023,2023-08-11,2023-08,2023,mammal,mammal,NA,NA,NA,NA,wild,mammal,south america,argentina,arg,-34.6877265175387,-64.7468967526828,río negro,ar.rn,-40.4108256408088,-67.2098045960294,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-08-11,cluster003,FALSE
H5N1|2344b|EPI_ISL_18939722|charadriiformes|chile|4_3_1_1_2_1_1_3|2023-02-12,H5N1,EPI_ISL_18939722,A/Franklin's gull/OHiggins/236195-1/2023,2023-02-12,2023-02,2023,charadriiformes,charadriiformes,NA,NA,NA,NA,wild,charadriiformes-wild,south america,chile,chl,-36.352932692973,-71.0631434301439,libertador general bernardo o'hi,cl.li,-34.4357789812144,-71.0464648196043,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-02-12,cluster003,FALSE
H5N1|2344b|EPI_ISL_18975372|suliformes|brazil|4_3_1_1_2_1_1_3|2023-07-25,H5N1,EPI_ISL_18975372,A/Sula_leucogaster/Brazil-PR/A0001-IBTEC,2023-07-25,2023-07,2023,avian other,suliformes,NA,NA,NA,NA,wild,other,south america,brazil,bra,-10.6270293883904,-53.1872965549782,paraná,br.pr,-24.6354542918816,-51.619585090531,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-07-25,cluster003,FALSE
H5N1|NA|EPI_ISL_16854395|pelecaniformes|venezuela|NA|2022-11-25,H5N1,EPI_ISL_16854395,A/Pelecanus_occidentalis/Venezuela/3S2/2022,2022-11-25,2022-11,2022,Aves,pelecaniformes,pelecanidae,pelecanus sp.,pelican sp.,TRUE,wild,other,south america,venezuela,ven,7.13172612392755,-66.1349690012146,NA,NA,NA,NA,NA,NA,NA,NA,2344b,2022-11-25,clusterNA,FALSE
H5N1|NA|EPI_ISL_16631973|pelecaniformes|venezuela|NA|2022-12-12,H5N1,EPI_ISL_16631973,A/Pelican/Venezuela/Inf9/2022,2022-12-12,2022-12,2022,Aves,pelecaniformes,pelecanidae,pelecanus sp.,pelican sp.,TRUE,wild,other,south america,venezuela,ven,7.13172612392755,-66.1349690012146,NA,NA,NA,NA,NA,NA,NA,NA,2344b,2022-12-12,clusterNA,FALSE
H5N1|2344b|EPI_ISL_18107018|anseriformes|united_states|5_1_1_1_2_1_1_3|2022-09-22,H5N1,EPI_ISL_18107018,A/blue_winged_teal/Louisiana/CEIRR-4050/2022,2022-09-22,2022-09,2022,Aves,anseriformes,anatidae,spatula discors,blue-winged teal,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,louisiana,us.la,31.0706065513525,-91.9998874220998,NA,NA,5_1_1_1_2_1_1_3,H5N1/2022/R19_NAmerica,2344b,2022-09-22,cluster001,FALSE
H5N1|2344b|EPI_ISL_18107047|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-01-25,H5N1,EPI_ISL_18107047,A/mallard_duck/Tennessee/CEIRR-293/2022,2022-01-25,2022-01,2022,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,tennessee,us.tn,35.859232079721,-86.3497234635721,NA,NA,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,2022-01-25,cluster001,FALSE
H5N1|2344b|EPI_ISL_18107041|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-01-25,H5N1,EPI_ISL_18107041,A/mallard_duck/Tennessee/CEIRR-290/2022,2022-01-25,2022-01,2022,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,tennessee,us.tn,35.859232079721,-86.3497234635721,NA,NA,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,2022-01-25,cluster001,FALSE
H5N1|2344b|EPI_ISL_18107035|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-01-25,H5N1,EPI_ISL_18107035,A/mallard_duck/Tennessee/CEIRR-288/2022,2022-01-25,2022-01,2022,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,tennessee,us.tn,35.859232079721,-86.3497234635721,NA,NA,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,2022-01-25,cluster001,FALSE
H5N1|2344b|EPI_ISL_18107021|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-01-25,H5N1,EPI_ISL_18107021,A/gadwall_duck/Tennessee/CEIRR-296/2022,2022-01-25,2022-01,2022,Aves,anseriformes,anatidae,mareca strepera,gadwall,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,tennessee,us.tn,35.859232079721,-86.3497234635721,NA,NA,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,2022-01-25,cluster001,FALSE
H5N1|2344b|EPI_ISL_18107020|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-01-25,H5N1,EPI_ISL_18107020,A/gadwall_duck/Tennessee/CEIRR-295/2022,2022-01-25,2022-01,2022,Aves,anseriformes,anatidae,mareca strepera,gadwall,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,tennessee,us.tn,35.859232079721,-86.3497234635721,NA,NA,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,2022-01-25,cluster001,FALSE
H5N1|2344b|EPI_ISL_18107046|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-01-25,H5N1,EPI_ISL_18107046,A/mallard_duck/Tennessee/CEIRR-291/2022,2022-01-25,2022-01,2022,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,tennessee,us.tn,35.859232079721,-86.3497234635721,NA,NA,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,2022-01-25,cluster001,FALSE
H5N1|2344b|EPI_ISL_18107055|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-01-30,H5N1,EPI_ISL_18107055,A/american_wigeon/Tennessee/CEIRR-301/2022,2022-01-30,2022-01,2022,Aves,anseriformes,anatidae,mareca americana,american wigeon,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,tennessee,us.tn,35.859232079721,-86.3497234635721,NA,NA,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,2022-01-30,cluster001,FALSE
H5N1|2344b|EPI_ISL_18107030|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-01-25,H5N1,EPI_ISL_18107030,A/mallard_duck/Tennessee/CEIRR-287/2022,2022-01-25,2022-01,2022,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,tennessee,us.tn,35.859232079721,-86.3497234635721,NA,NA,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,2022-01-25,cluster001,FALSE
H5N1|NA|EPI_ISL_17885929|pelecaniformes|chile|NA|2022-12-18,H5N1,EPI_ISL_17885929,A/pelican/Antofagasta/228272-1/2022,2022-12-18,2022-12,2022,Aves,pelecaniformes,pelecanidae,pelecanus sp.,pelican sp.,TRUE,wild,other,south america,chile,chl,-36.352932692973,-71.0631434301439,antofagasta,cl.an,-23.5276504572593,-69.1155261199782,NA,NA,NA,NA,2344b,2022-12-18,clusterNA,FALSE
H5N1|NA|EPI_ISL_17885921|pelecaniformes|chile|NA|2023-01-09,H5N1,EPI_ISL_17885921,A/pelican/Maule/231155-2/2023,2023-01-09,2023-01,2023,Aves,pelecaniformes,pelecanidae,pelecanus sp.,pelican sp.,TRUE,wild,other,south america,chile,chl,-36.352932692973,-71.0631434301439,maule,cl.ml,-35.6204383329149,-71.4454635697529,NA,NA,NA,NA,2344b,2023-01-09,clusterNA,FALSE
H5N1|NA|EPI_ISL_17885925|pelecaniformes|chile|NA|2022-12-30,H5N1,EPI_ISL_17885925,A/pelican/Atacama/230158-1/2022,2022-12-30,2022-12,2022,Aves,pelecaniformes,pelecanidae,pelecanus sp.,pelican sp.,TRUE,wild,other,south america,chile,chl,-36.352932692973,-71.0631434301439,atacama,cl.at,-27.3880384326825,-69.902133937498,NA,NA,NA,NA,2344b,2022-12-30,clusterNA,FALSE
H5N1|NA|EPI_ISL_17885969|pelecaniformes|chile|NA|2022-12-20,H5N1,EPI_ISL_17885969,A/heron/Antofagasta/228705-3/2022,2022-12-20,2022-12,2022,Aves,pelecaniformes,ardeidae,ardeidae sp.,heron sp.,TRUE,wild,other,south america,chile,chl,-36.352932692973,-71.0631434301439,antofagasta,cl.an,-23.5276504572593,-69.1155261199782,NA,NA,NA,NA,2344b,2022-12-20,clusterNA,FALSE
H5N1|2344b|EPI_ISL_18107069|anseriformes|united_states|5_4_9_1_2_1_1_1|2022-09-15,H5N1,EPI_ISL_18107069,A/redhead_duck/Minnesota/CEIRR-4003/2022,2022-09-15,2022-09,2022,Aves,anseriformes,anatidae,aythya americana,redhead,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,minnesota,us.mn,46.3193148536411,-94.1968042401401,NA,NA,5_4_9_1_2_1_1_1,H5N1/2022/R29_NAmerica,2344b,2022-09-15,cluster004,FALSE
H5N1|2344b|EPI_ISL_18107023|anseriformes|united_states|5_4_9_1_2_1_1_1|2022-09-17,H5N1,EPI_ISL_18107023,A/green_winged_teal/Minnesota/CEIRR-3856/2022,2022-09-17,2022-09,2022,Aves,anseriformes,anatidae,anas crecca,green-winged teal,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,minnesota,us.mn,46.3193148536411,-94.1968042401401,NA,NA,5_4_9_1_2_1_1_1,H5N1/2022/R29_NAmerica,2344b,2022-09-17,cluster004,FALSE
H5N1|2344b|EPI_ISL_18107045|anseriformes|united_states|5_4_9_1_2_1_1_1|2022-09-19,H5N1,EPI_ISL_18107045,A/redhead_duck/Minnesota/CEIRR-4017/2022,2022-09-19,2022-09,2022,Aves,anseriformes,anatidae,aythya americana,redhead,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,minnesota,us.mn,46.3193148536411,-94.1968042401401,NA,NA,5_4_9_1_2_1_1_1,H5N1/2022/R29_NAmerica,2344b,2022-09-19,cluster004,FALSE
H5N1|2344b|EPI_ISL_18107024|anseriformes|united_states|5_4_9_1_2_1_1_1|2022-09-17,H5N1,EPI_ISL_18107024,A/green_winged_teal/Minnesota/CEIRR-4011/2022,2022-09-17,2022-09,2022,Aves,anseriformes,anatidae,anas crecca,green-winged teal,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,minnesota,us.mn,46.3193148536411,-94.1968042401401,NA,NA,5_4_9_1_2_1_1_1,H5N1/2022/R29_NAmerica,2344b,2022-09-17,cluster004,FALSE
