cluster_profile,tmrca,host_simplifiedhost
16211111,2007-01-28,charadriiformes-wild
16211111,1984-06-13,anseriformes-wild
16211111,2015-12-07,galliformes-domestic
16211111,2019-04-27,galliformes-wild
16211111,2016-04-26,galliformes-wild
16211111,1986-03-25,other-bird
16211111,1983-01-29,other-bird
16211111,2022-05-23,anseriformes-domestic
16211111,2012-02-08,charadriiformes-wild
16211111,2017-04-14,anseriformes-domestic
16211111,2019-05-08,anseriformes-domestic
16211111,2016-06-12,other-bird
16211111,2019-06-01,anseriformes-wild
16211111,1988-07-28,galliformes-domestic
16211111,2016-01-28,other-bird
16211111,2011-07-12,galliformes-wild
16211111,2022-12-17,other-bird
16211111,2017-06-23,galliformes-domestic
16211111,2014-09-20,galliformes-wild
16211111,1996-03-08,charadriiformes-wild
16211111,2002-06-03,galliformes-wild
16211111,2019-06-22,anseriformes-wild
16211111,2011-05-07,galliformes-domestic
16211111,2020-02-02,anseriformes-wild
16211111,2023-03-03,other-bird
16211111,2018-11-17,galliformes-domestic
16211111,2012-01-07,galliformes-wild
16211111,2007-03-07,charadriiformes-wild
16211111,2015-08-30,anseriformes-wild
16211111,2000-02-19,other-bird
16211111,2014-06-12,anseriformes-domestic
16211111,2019-11-11,other-bird
16211111,2022-02-28,anseriformes-wild
16211111,2017-03-31,anseriformes-wild
16211111,2018-09-23,galliformes-domestic
16211111,2017-05-20,anseriformes-wild
16211111,2020-08-26,anseriformes-wild
16211111,2019-01-01,anseriformes-wild
16211111,2002-02-27,anseriformes-domestic
16211111,2012-04-03,charadriiformes-wild
16211111,1998-11-30,galliformes-domestic
16211111,2021-02-12,galliformes-domestic
16211111,2007-03-05,galliformes-wild
16211111,2000-10-22,anseriformes-wild
16211111,2016-12-19,other-bird
16211111,2016-10-27,other-bird
16211111,2019-01-25,galliformes-domestic
16211111,2013-10-28,anseriformes-wild
16211111,2016-02-28,galliformes-domestic
16211111,1998-08-25,galliformes-domestic
16211111,2019-07-12,other-bird
16211111,1984-06-13,galliformes-domestic
16211111,2009-07-02,anseriformes-domestic
16211111,2021-10-05,other-bird
16211111,1999-07-22,anseriformes-wild
16211111,2011-02-16,anseriformes-domestic
16211111,2022-12-17,other-bird
16211111,2010-11-26,other-bird
16211111,1844-08-14,galliformes-domestic
16211111,2019-07-30,galliformes-domestic
16211111,2022-12-21,anseriformes-wild
16211111,2015-08-30,galliformes-wild
16211111,2015-12-30,galliformes-domestic
16211111,2021-07-30,galliformes-domestic
16211111,2022-01-07,galliformes-wild
16211111,2019-11-07,anseriformes-wild
16211111,1986-03-25,charadriiformes-wild
16211111,2014-09-14,anseriformes-wild
16211111,2004-11-13,charadriiformes-wild
16211111,1992-11-22,charadriiformes-wild
16211111,1974-12-02,charadriiformes-wild
16211111,2015-04-07,galliformes-wild
16211111,2006-02-06,galliformes-wild
16211111,2022-05-14,galliformes-domestic
16211111,1974-12-02,anseriformes-wild
16211111,2000-05-06,other-bird
16211111,2018-02-07,other-bird
16211111,2023-02-23,galliformes-domestic
16211111,2012-02-08,other-bird
16211111,2016-11-09,anseriformes-wild
16211111,2018-10-18,anseriformes-wild
16211111,2018-05-21,galliformes-domestic
16211111,2018-01-18,charadriiformes-wild
16211111,2019-04-29,anseriformes-wild
16211111,2023-02-08,other-bird
16211111,2016-12-19,anseriformes-wild
16211111,2019-06-16,charadriiformes-wild
16211111,2020-02-02,other-bird
16211111,2018-01-28,anseriformes-wild
16211111,2023-01-06,anseriformes-domestic
16211111,2023-02-08,galliformes-domestic
16211111,2020-09-11,other-bird
16211111,2006-10-25,other-bird
16211111,2016-09-26,anseriformes-wild
16211111,2010-07-14,galliformes-wild
16211111,2023-02-23,galliformes-domestic
16211111,2022-10-14,galliformes-domestic
16211111,2021-12-17,other-bird
16211111,2020-04-12,charadriiformes-wild
16211111,2013-10-21,anseriformes-wild
16211111,2023-01-28,galliformes-domestic
16211111,2021-07-25,galliformes-domestic
16211111,2021-08-28,anseriformes-domestic
16211111,2018-09-29,other-bird
16211111,1988-07-28,charadriiformes-wild
16211111,2003-12-06,anseriformes-wild
16211111,2023-02-08,anseriformes-wild
16211111,2020-02-01,galliformes-wild
16211111,2015-03-15,galliformes-wild
16211111,2005-03-21,galliformes-wild
16211111,2022-05-23,other-bird
16211111,2018-01-10,anseriformes-wild
16211111,2023-01-03,other-bird
16211111,2006-02-06,charadriiformes-wild
16211111,2022-06-14,galliformes-domestic
16211111,2009-10-22,other-bird
16211111,1975-12-13,galliformes-domestic
16211111,2016-01-09,galliformes-domestic
16211111,2013-10-21,galliformes-domestic
16211111,2010-05-17,anseriformes-wild
16211111,2018-09-16,other-bird
16211111,2022-02-19,other-bird
16211111,2015-05-07,anseriformes-domestic
16211111,1975-12-13,anseriformes-wild
16211111,2018-04-25,anseriformes-domestic
16211111,2007-12-17,anseriformes-wild
16211111,2015-10-28,other-bird
16211111,2013-07-07,galliformes-wild
16211111,1992-04-24,other-bird
16211111,2010-11-06,other-bird
16211111,2014-09-23,anseriformes-domestic
16211111,2016-02-28,galliformes-domestic
16211111,2014-05-29,anseriformes-wild
16211111,2013-11-10,galliformes-domestic
16211111,2018-07-05,charadriiformes-wild
16211111,1996-07-19,anseriformes-domestic
16211111,2020-04-24,charadriiformes-wild
16211111,2020-09-11,galliformes-domestic
16211111,2010-09-13,anseriformes-wild
16211111,2021-03-20,anseriformes-wild
16211111,2008-01-23,anseriformes-wild
16211111,2016-09-05,galliformes-domestic
16211111,2017-06-23,other-bird
16211111,2019-10-27,galliformes-domestic
16211111,1995-02-01,charadriiformes-wild
16211111,2022-10-14,anseriformes-wild
16211111,1998-08-25,anseriformes-wild
16211111,2013-11-26,galliformes-wild
16211111,2017-08-28,anseriformes-wild
16211111,1992-04-24,other-bird
16211111,2018-07-17,galliformes-domestic
16211111,2019-01-25,anseriformes-wild
16211111,2015-07-23,anseriformes-domestic
16211111,1941-03-08,charadriiformes-wild
16211111,2013-03-03,anseriformes-wild
16211111,2019-05-27,anseriformes-wild
16211111,2018-05-21,anseriformes-wild
16211111,2023-02-04,other-bird
16211111,2018-08-24,anseriformes-domestic
16211111,2012-08-15,charadriiformes-wild
16211111,1993-02-11,anseriformes-wild
16211111,2010-09-13,anseriformes-domestic
16211111,2013-09-22,galliformes-wild
16211111,2014-01-03,anseriformes-domestic
16211111,2021-02-12,galliformes-wild
16211111,2018-11-19,other-bird
16211111,2013-10-31,galliformes-domestic
16211111,2013-08-25,galliformes-wild
16211111,2006-10-05,galliformes-wild
16211111,2017-04-02,galliformes-domestic
16211111,2011-01-15,anseriformes-wild
16211111,2013-09-22,anseriformes-wild
16211111,2017-12-20,galliformes-domestic
16211111,2021-04-11,galliformes-wild
16211111,2011-08-02,charadriiformes-wild
16211111,2009-05-28,anseriformes-wild
16211111,2013-07-07,other-bird
16211111,2016-04-24,other-bird
16211111,2014-09-12,charadriiformes-wild
16211111,2012-05-04,anseriformes-domestic
16211111,2011-05-11,galliformes-domestic
16211111,2021-11-27,other-bird
16211111,1941-03-08,charadriiformes-wild
16211111,2020-08-28,galliformes-domestic
16211111,1999-05-07,anseriformes-domestic
16211111,2015-05-23,galliformes-domestic
16211111,2016-08-02,other-bird
16211111,2019-11-29,galliformes-domestic
16211111,2018-09-30,anseriformes-wild
16211111,2018-01-20,charadriiformes-wild
16211111,2010-01-24,galliformes-wild
16211111,2011-09-06,galliformes-wild
16211111,2010-07-14,galliformes-wild
16211111,1996-07-19,galliformes-domestic
16211111,2011-03-01,galliformes-wild
16211111,2016-10-27,anseriformes-wild
16211111,2019-03-22,other-bird
16211111,2021-02-02,anseriformes-wild
16211111,2022-02-28,anseriformes-wild
16211111,1992-04-24,charadriiformes-wild
16211111,2011-09-26,anseriformes-wild
16211111,2010-09-22,anseriformes-domestic
16211111,2018-09-24,galliformes-domestic
16211111,2018-05-11,other-bird
16211111,2023-03-04,other-bird
16211111,1992-11-22,galliformes-domestic
16211111,2010-03-13,anseriformes-domestic
16211111,2022-11-29,other-bird
16211111,2019-11-26,galliformes-domestic
16211111,2014-01-03,anseriformes-domestic
16211111,2023-02-08,charadriiformes-wild
16211111,2015-05-14,charadriiformes-wild
16211111,2020-11-26,galliformes-domestic
16211111,2021-01-23,galliformes-domestic
16211111,2002-06-03,galliformes-wild
16211111,1960-03-20,galliformes-wild
16211111,2023-03-04,other-bird
16211111,2000-05-06,anseriformes-domestic
16211111,2014-11-27,galliformes-wild
16211111,2013-10-31,anseriformes-wild
16211111,2019-05-03,anseriformes-domestic
16211111,2017-05-08,other-bird
16211111,2018-01-18,galliformes-wild
16211111,2010-04-12,other-bird
16211111,2021-09-15,anseriformes-domestic
16211111,2019-11-07,other-bird
16211111,2017-03-31,galliformes-domestic
16211111,1995-05-26,other-bird
16211111,2000-10-22,charadriiformes-wild
16211111,2010-09-13,charadriiformes-wild
16211111,2020-08-28,galliformes-domestic
16211111,2005-01-01,anseriformes-domestic
16211111,2016-08-02,charadriiformes-wild
16211111,2016-01-28,other-bird
16211111,2015-08-30,charadriiformes-wild
16211111,2016-12-09,galliformes-wild
16211111,2019-03-11,galliformes-wild
16211111,2019-05-27,galliformes-domestic
16211111,2010-04-12,anseriformes-domestic
16211111,2014-04-12,galliformes-domestic
16211111,2018-04-06,galliformes-wild
16211111,2007-01-28,galliformes-domestic
16211111,2021-05-15,galliformes-domestic
16211111,2018-04-29,galliformes-domestic
16211111,2016-04-24,galliformes-domestic
16211111,2008-01-23,other-bird
16211111,2005-03-21,other-bird
16211111,2021-07-25,other-bird
16211111,2011-02-13,anseriformes-wild
16211111,2017-01-21,anseriformes-domestic
16211111,2008-02-26,galliformes-wild
16211111,2020-02-29,galliformes-domestic
16211111,2018-08-07,galliformes-domestic
16211111,2012-08-05,galliformes-wild
16211111,2019-07-12,anseriformes-domestic
16211111,2014-06-05,other-bird
16211111,2018-09-04,galliformes-domestic
16211111,2019-07-02,anseriformes-wild
16211111,2019-02-04,anseriformes-wild
16211111,2014-03-03,charadriiformes-wild
16211111,1983-05-08,anseriformes-wild
16211111,2009-07-21,other-bird
16211111,2022-02-10,anseriformes-wild
16211111,2021-07-16,anseriformes-wild
16211111,2018-05-30,anseriformes-domestic
16211111,2010-03-07,anseriformes-wild
16211111,2010-01-24,anseriformes-wild
16211111,1983-01-29,galliformes-wild
16211111,2016-10-01,galliformes-wild
16211111,2017-07-12,galliformes-domestic
16211111,1988-12-09,charadriiformes-wild
16211111,2018-09-15,galliformes-domestic
16211111,2018-12-20,galliformes-wild
16211111,2017-03-02,other-bird
16211111,2016-06-13,anseriformes-domestic
16211111,2011-02-16,charadriiformes-wild
16211111,2002-01-26,anseriformes-wild
16211111,2020-06-15,anseriformes-wild
16211111,2011-07-12,other-bird
16211111,2007-01-28,anseriformes-domestic
16211111,2019-04-25,anseriformes-wild
16211111,2020-04-12,galliformes-domestic
16211111,1992-04-24,galliformes-domestic
16211111,2004-08-31,charadriiformes-wild
16211111,2021-02-18,anseriformes-domestic
16211111,2018-08-03,galliformes-domestic
16211111,2014-07-04,anseriformes-wild
16211111,2017-08-28,anseriformes-wild
16211111,2021-07-16,anseriformes-wild
16211111,2012-12-24,anseriformes-wild
16211111,1996-07-19,galliformes-wild
16211111,2013-11-29,other-bird
16211111,2022-01-07,other-bird
16211111,2010-06-08,other-bird
16211111,2023-03-08,anseriformes-wild
16211111,2006-09-13,charadriiformes-wild
16211111,2018-02-07,charadriiformes-wild
16211111,2016-09-26,charadriiformes-wild
16211111,2021-04-11,galliformes-domestic
16211111,2002-09-29,galliformes-domestic
16211111,2013-11-26,anseriformes-wild
16211111,2012-05-04,galliformes-domestic
16211111,1975-12-13,galliformes-wild
16211111,2021-07-16,galliformes-wild
16211111,2014-08-02,charadriiformes-wild
16211111,2022-11-24,galliformes-domestic
16211111,2021-10-05,galliformes-wild
16211111,2018-07-17,charadriiformes-wild
16211111,2021-08-31,galliformes-domestic
16211111,1844-08-14,galliformes-wild
16211111,2021-02-02,other-bird
16211111,2022-05-05,other-bird
16211111,2016-09-22,charadriiformes-wild
16211111,1996-03-08,charadriiformes-wild
16211111,1998-08-25,galliformes-domestic
16211111,2018-08-02,galliformes-domestic
16211111,2014-08-22,anseriformes-wild
16211111,2023-02-23,charadriiformes-wild
16211111,2018-08-24,galliformes-domestic
16211111,2012-02-08,anseriformes-wild
16211111,2017-12-20,other-bird
16211111,2009-07-02,other-bird
16211111,2015-04-07,charadriiformes-wild
16211111,2019-04-25,anseriformes-domestic
16211111,2011-03-10,galliformes-wild
16211111,2020-09-02,galliformes-domestic
16211111,2023-02-23,other-bird
16211111,2015-02-17,galliformes-wild
16211111,2018-05-11,galliformes-domestic
16211111,2013-09-22,anseriformes-domestic
16211111,1938-01-10,charadriiformes-wild
16211111,2010-11-19,anseriformes-domestic
16211111,2015-02-17,anseriformes-wild
16211111,1995-02-01,anseriformes-wild
16211111,2019-11-11,galliformes-domestic
16211111,1992-11-22,anseriformes-wild
16211111,2017-08-20,anseriformes-domestic
16211111,2021-12-15,anseriformes-wild
16211111,2010-01-24,other-bird
16211111,2021-01-07,galliformes-domestic
16211111,2014-04-12,anseriformes-domestic
16211111,2012-07-07,anseriformes-domestic
16211111,2009-11-03,galliformes-wild
16211111,2020-11-26,charadriiformes-wild
16211111,2011-05-07,charadriiformes-wild
16211111,2021-11-27,other-bird
16211111,2015-03-15,anseriformes-domestic
16211111,2021-07-05,charadriiformes-wild
16211111,2013-08-06,other-bird
16211111,2021-01-23,anseriformes-wild
16211111,2017-03-31,galliformes-wild
16211111,2016-01-28,anseriformes-domestic
16211111,2013-03-07,charadriiformes-wild
16211111,2018-08-24,anseriformes-domestic
16211111,2010-11-19,charadriiformes-wild
16211111,2010-12-02,charadriiformes-wild
16211111,2020-02-29,anseriformes-wild
16211111,2014-01-03,anseriformes-wild
16211111,2015-05-30,galliformes-wild
16211111,2015-10-04,galliformes-wild
16211111,2014-07-24,anseriformes-wild
16211111,2020-03-28,other-bird
16211111,2022-11-13,charadriiformes-wild
16211111,2014-05-02,other-bird
16211111,2018-04-25,anseriformes-wild
16211111,2019-10-27,other-bird
16211111,2020-04-24,other-bird
16211111,2010-01-15,galliformes-domestic
16211111,2018-07-05,galliformes-wild
16211111,2016-09-26,anseriformes-wild
16211111,2002-06-03,galliformes-wild
16211111,2015-06-21,galliformes-domestic
16211111,2006-05-05,other-bird
16211111,2021-10-05,anseriformes-wild
16211111,2018-05-30,anseriformes-wild
16211111,2015-06-06,charadriiformes-wild
16211111,2019-01-01,other-bird
16211111,2019-08-17,anseriformes-wild
16211111,2015-12-16,charadriiformes-wild
16211111,1995-02-01,galliformes-wild
16211111,2016-10-06,charadriiformes-wild
16211111,1993-02-11,anseriformes-wild
16211111,2018-08-24,anseriformes-wild
16211111,2012-10-21,galliformes-domestic
16211111,2020-09-11,charadriiformes-wild
16211111,2019-07-12,anseriformes-wild
16211111,2014-03-08,other-bird
16211111,2010-09-13,galliformes-wild
16211111,2015-06-21,charadriiformes-wild
16211111,2019-07-30,galliformes-domestic
16211111,1984-06-13,galliformes-domestic
16211111,2013-08-13,galliformes-domestic
16211111,2015-10-28,galliformes-domestic
16211111,2018-09-30,charadriiformes-wild
16211111,2008-07-20,galliformes-domestic
16211111,2023-02-23,other-bird
16211111,2019-07-02,other-bird
16211111,2011-03-10,anseriformes-domestic
16211111,2015-05-30,charadriiformes-wild
16211111,2023-02-23,anseriformes-wild
16211111,2018-05-11,anseriformes-wild
16211111,2015-12-16,anseriformes-wild
16211111,2021-01-23,anseriformes-domestic
16211111,2000-05-06,charadriiformes-wild
16211111,2004-06-08,galliformes-wild
16211111,1995-06-28,galliformes-wild
16211111,2012-02-08,anseriformes-domestic
16211111,2016-01-09,anseriformes-wild
16211111,2012-08-05,galliformes-wild
16211111,2023-03-04,anseriformes-wild
16211111,2018-11-10,other-bird
16211111,2011-01-26,anseriformes-wild
16211111,2021-08-06,anseriformes-wild
16211111,2019-05-08,anseriformes-wild
16211111,1924-05-08,charadriiformes-wild
16211111,2011-09-19,galliformes-domestic
16211111,2021-05-20,anseriformes-wild
16211111,2012-01-13,charadriiformes-wild
16211111,2022-01-07,anseriformes-wild
16211111,2009-12-15,galliformes-domestic
16211111,2019-07-12,galliformes-domestic
16211111,2010-09-24,other-bird
16211111,2013-02-01,anseriformes-wild
16211111,2019-05-08,anseriformes-wild
16211111,2015-10-03,anseriformes-domestic
16211111,2022-12-23,other-bird
16211111,2022-01-07,anseriformes-wild
16211111,2016-08-25,galliformes-domestic
16211111,2018-07-17,anseriformes-domestic
16211111,2023-02-04,other-bird
16211111,2011-08-02,anseriformes-domestic
16211111,2014-01-23,charadriiformes-wild
16211111,2017-03-21,other-bird
16211111,2011-11-04,charadriiformes-wild
16211111,2012-04-21,galliformes-wild
16211111,1999-05-07,anseriformes-domestic
16211111,2018-08-24,anseriformes-domestic
16211111,2021-08-31,galliformes-wild
16211111,2007-12-17,galliformes-domestic
16211111,2021-04-11,anseriformes-wild
16211111,2018-09-25,anseriformes-domestic
16211111,2018-10-18,galliformes-domestic
16211111,2013-07-07,anseriformes-wild
16211111,2021-11-22,galliformes-domestic
16211111,2013-02-01,charadriiformes-wild
16211111,2020-02-02,galliformes-domestic
16211111,2010-08-06,anseriformes-domestic
16211111,2001-06-25,anseriformes-wild
16211111,2014-05-19,galliformes-domestic
16211111,2021-08-31,anseriformes-wild
16211111,2018-07-17,galliformes-wild
16211111,2011-09-06,anseriformes-domestic
16211111,2018-01-02,charadriiformes-wild
16211111,1995-02-01,charadriiformes-wild
16211111,2012-12-03,galliformes-domestic
16211111,2020-06-15,other-bird
16211111,2021-02-18,other-bird
16211111,2011-08-11,anseriformes-domestic
16211111,2016-03-16,galliformes-wild
16211111,2013-08-06,galliformes-wild
16211111,2012-08-15,anseriformes-wild
16211111,2008-07-23,galliformes-wild
16211111,2010-07-14,galliformes-domestic
16211111,2019-09-08,anseriformes-wild
16211111,2008-07-20,other-bird
