tipnames	virus_subtype	collection_regionname	collection_countryname	cluster_number	host_simplifiedhost	lat	long
H5N1|2344b|EPI_ISL_18132762|galliformes|united_states|4_3_1_1_2_1_1_3|2022-03-21	H5N1	northern america	united states	profile0001	galliformes-domestic	44.4440561554676	-100.227146799835
H5N1|2344b|EPI_ISL_18132320|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-04-11	H5N1	northern america	united states	profile0001	anseriformes-wild	47.4503665532251	-100.466131733191
H5N1|2344b|EPI_ISL_18133527|strigiformes|united_states|4_3_1_1_2_1_1_3|2022-04-03	H5N1	northern america	united states	profile0001	other-bird	46.3193148536411	-94.1968042401401
H5N1|2344b|EPI_ISL_18133522|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-03-14	H5N1	northern america	united states	profile0001	anseriformes-wild	40.1009947230622	-89.1497378265962
H5N1|2344b|EPI_ISL_18133499|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-03-07	H5N1	northern america	united states	profile0001	anseriformes-wild	41.5381860818162	-99.7937041398577
H5N1|2344b|EPI_ISL_18133495|strigiformes|united_states|4_1_1_1_2_1_1_1|2022-04-04	H5N1	northern america	united states	profile0001	other-bird	42.9963520424722	-107.550931583206
H5N1|2344b|EPI_ISL_18133489|strigiformes|united_states|4_3_1_1_2_1_1_3|2022-04-25	H5N1	northern america	united states	profile0001	other-bird	42.9963520424722	-107.550931583206
H3N8|2344b|EPI_ISL_1041162|anseriformes|russia|NA|2020-09-09	H3N8	eastern asia	russia	profileNA	anseriformes-wild	49.8612119692892	143.6915952198
H6N1|2344b|EPI_ISL_14767413|anseriformes|united_states|NA|2020-10-02	H6N1	northern america	united states	profileNA	anseriformes-wild	63.9513927980493	-152.396756538795
H3N8|2344b|EPI_ISL_355937|charadriiformes|russia|NA|2018-08-26	H3N8	central asia	russia	profileNA	charadriiformes-wild	55.4734051858522	64.8219230597649
H3N8|2344b|EPI_ISL_355936|charadriiformes|russia|NA|2018-08-26	H3N8	central asia	russia	profileNA	charadriiformes-wild	55.4734051858522	64.8219230597649
H1N1|2344b|EPI_ISL_502736|anseriformes|belgium|NA|2017-11-19	H1N1	western europe	belgium	profileNA	anseriformes-wild	50.64017310615	4.66939027974939
H3N8|2344b|EPI_ISL_339040|anseriformes|russia|NA|2018-09-15	H3N8	eastern europe	russia	profileNA	anseriformes-wild	43.0199724243525	46.8879064209307
H5N2|2344b|EPI_ISL_338359|galliformes|russia|NA|2017-12-25	H5N2	eastern europe	russia	profileNA	galliformes-domestic	66.0376616061812	95.7970903417469
H14N7|2344b|EPI_ISL_641517|charadriiformes|russia|NA|2019-01-01	H14N7	central asia	russia	profileNA	charadriiformes-wild	58.4840286166373	82.1830897425335
H5N6|2344b|EPI_ISL_4031476|accipitriformes|denmark|14_2_2_2_3_17_1_2|2019-03-27	H5N6	northern europe	denmark	profile0002	other-bird	55.9512996898935	10.0707816763207
H5N2|2344b|EPI_ISL_6780573|anseriformes|japan|NA|2020-12-15	H5N2	eastern asia	japan	profileNA	anseriformes-wild	35.3595547900768	133.863177571414
H3N8|2344b|EPI_ISL_17638577|pelecaniformes|china|NA|2020-10-01	H3N8	eastern asia	china	profileNA	other-bird	31.8128943962267	117.235219497068
H5N6|2344b|EPI_ISL_15613574|primates|china|NA|2021-08-19	H5N6	eastern asia	china	profileNA	human	23.33624359406	113.398153372919
H3N2|2344b|EPI_ISL_17805856|environment|japan|NA|2020-11-23	H3N2	eastern asia	japan	profileNA	environment	37.3996665395305	137.574137168765
H3N8|2344b|EPI_ISL_16405643|environment|japan|NA|2020-11-30	H3N8	eastern asia	japan	profileNA	environment	30.9949222722596	130.419711465505
H4N6|2344b|EPI_ISL_1184536|anseriformes|russia|NA|2020-09-06	H4N6	eastern asia	russia	profileNA	anseriformes-wild	53.3792739842877	127.864757823425
H7N7|2344b|EPI_ISL_12627551|NA|china|NA|2020-03-15	H7N7	eastern asia	china	profileNA	other-bird	36.3536638777003	118.136153809721
H12N5|2344b|EPI_ISL_400280|anseriformes|russia|NA|2019-10-13	H12N5	eastern asia	russia	profileNA	anseriformes-wild	53.5593936765214	109.267398204686
H4N2|2344b|EPI_ISL_9572813|anseriformes|vietnam|NA|2020-01-29	H4N2	south-eastern asia	vietnam	profileNA	anseriformes-wild	16.5422416723933	106.354375350692
H5N8|2344b|EPI_ISL_17086340|galliformes|japan|NA|2021-02-02	H5N8	eastern asia	japan	profileNA	galliformes-domestic	36.3027610877484	140.318971903473
H5N8|2344b|EPI_ISL_17086336|galliformes|japan|NA|2021-01-02	H5N8	eastern asia	japan	profileNA	galliformes-domestic	35.7777527627362	137.055033768037
H5N8|2344b|EPI_ISL_17086228|environment|japan|NA|2020-11-25	H5N8	eastern asia	japan	profileNA	environment	35.0390049694389	134.828550655208
H5N8|2344b|EPI_ISL_17086231|environment|japan|NA|2020-12-07	H5N8	eastern asia	japan	profileNA	environment	34.6052446200593	132.788104542609
H4N2|2344b|EPI_ISL_17811777|anseriformes|china|NA|2019-11-09	H4N2	eastern asia	china	profileNA	anseriformes-wild	31.1960430849676	121.454488171451
NA|2344b|EPI_ISL_399747|anseriformes|cambodia|NA|2018-02-13	NA	south-eastern asia	cambodia	profileNA	anseriformes-wild	12.7097809911859	104.914484966688
H5N2|2344b|EPI_ISL_4032283|galliformes|taiwan|NA|2018-05-09	H5N2	eastern asia	taiwan	profileNA	galliformes-domestic	25.0803422296506	121.554158587266
H5N2|2344b|EPI_ISL_4032573|anseriformes|taiwan|NA|2018-12-17	H5N2	eastern asia	taiwan	profileNA	anseriformes-wild	23.7487720417468	120.953867187264
H6N1|2344b|EPI_ISL_9988765|anseriformes|bangladesh|NA|2021-09-01	H6N1	southern asia	bangladesh	profileNA	anseriformes-wild	23.8299093538119	90.2865403636969
H1N3|2344b|EPI_ISL_339038|anseriformes|russia|NA|2018-09-06	H1N3	central asia	russia	profileNA	anseriformes-wild	55.2762232202593	79.7845914423443
H11N3|2344b|EPI_ISL_239578|anseriformes|japan|NA|2016-11-28	H11N3	eastern asia	japan	profileNA	anseriformes-wild	35.612240799201	138.611446628735
H3N8|2344b|EPI_ISL_403717|anseriformes|russia|NA|2019-10-18	H3N8	eastern asia	russia	profileNA	anseriformes-wild	45.1678631698995	134.68956869269
H3N8|2344b|EPI_ISL_368661|anseriformes|mongolia|NA|2018-09-04	H3N8	eastern asia	mongolia	profileNA	anseriformes-wild	46.9660284560213	103.138307461425
H3N8|2344b|EPI_ISL_4031063|galliformes|india|NA|2014-11-28	H3N8	southern asia	india	profileNA	galliformes-domestic	10.4475640504272	76.4091068995741
H5N6|2344b|EPI_ISL_340816|environment|china|NA|2018-01-15	H5N6	eastern asia	china	profileNA	environment	23.33624359406	113.398153372919
H5N6|2344b|EPI_ISL_372822|anseriformes|china|NA|2016-04-02	H5N6	eastern asia	china	profileNA	anseriformes-wild	36.6848135465548	103.513718494908
H5N6|2344b|EPI_ISL_283971|galliformes|china|NA|2017-07-15	H5N6	eastern asia	china	profileNA	galliformes-wild	23.82591453975	108.782865094166
H5N6|2344b|EPI_ISL_18231308|anseriformes|laos|NA|2022-07-13	H5N6	south-eastern asia	laos	profileNA	anseriformes-wild	18.4826189425148	103.803936160825
H7N9|2344b|EPI_ISL_1374066|galliformes|china|NA|2019-04-01	H7N9	eastern asia	china	profileNA	galliformes-domestic	39.5182972347816	116.100714730353
H7N9|2344b|EPI_ISL_1374065|galliformes|china|NA|2019-04-01	H7N9	eastern asia	china	profileNA	galliformes-domestic	44.083329648604	113.188484632426
H7N9|2344b|EPI_ISL_1495970|galliformes|china|NA|2021-02-10	H7N9	eastern asia	china	profileNA	galliformes-domestic	24.9645779206387	101.495556215566
H7N9|2344b|EPI_ISL_1495150|galliformes|china|NA|2021-02-10	H7N9	eastern asia	china	profileNA	galliformes-domestic	24.9645779206387	101.495556215566
H7N9|2344b|EPI_ISL_1374064|galliformes|china|NA|2019-03-01	H7N9	eastern asia	china	profileNA	galliformes-domestic	41.2987124958383	122.600275282862
H7N9|2344b|EPI_ISL_274206|galliformes|china|NA|2017-04-24	H7N9	eastern asia	china	profileNA	galliformes-domestic	19.1951323393038	109.744444609968
H7N9|2344b|EPI_ISL_269521|environment|china|NA|2017-05-05	H7N9	eastern asia	china	profileNA	environment	35.1531910315733	108.845281415025
H5N8|2344b|EPI_ISL_15063428|environment|japan|NA|2021-11-10	H5N8	eastern asia	japan	profileNA	environment	39.7462736711545	140.408009328053
H5N1|2344b|EPI_ISL_17527102|passeriformes|japan|NA|2023-01-28	H5N1	eastern asia	japan	profileNA	other-bird	37.3996665395305	137.574137168765
H5N1|2344b|EPI_ISL_13352725|anseriformes|china|NA|2021-12-17	H5N1	eastern asia	china	profileNA	anseriformes-wild	33.8761853651454	113.614527263456
H5N1|2344b|EPI_ISL_13352717|anseriformes|china|NA|2021-12-17	H5N1	eastern asia	china	profileNA	anseriformes-wild	37.5496375119255	112.274268590565
H3N8|2344b|EPI_ISL_400289|anseriformes|russia|NA|2019-08-31	H3N8	central asia	russia	profileNA	anseriformes-wild	56.0596108837778	73.3669499849514
H9N2|2344b|EPI_ISL_398185|NA|china|NA|2018-12-02	H9N2	eastern asia	china	profileNA	other-bird	27.5978523947888	111.713471439142
H5N8|2344b|EPI_ISL_17086303|environment|japan|NA|2020-12-10	H5N8	eastern asia	japan	profileNA	environment	33.9113994398813	135.506030353599
H5N8|2344b|EPI_ISL_17086220|accipitriformes|japan|NA|2020-12-08	H5N8	eastern asia	japan	profileNA	other-bird	34.217379070784	133.968927545016
H5N8|2344b|EPI_ISL_4105052|anseriformes|japan|NA|2020-01-01	H5N8	eastern asia	japan	profileNA	anseriformes-wild	37.5201743528051	138.914818034069
H5N8|2344b|EPI_ISL_17086344|falconiformes|japan|NA|2020-12-04	H5N8	eastern asia	japan	profileNA	other-bird	34.8921234580739	133.826171708594
H5N8|2344b|EPI_ISL_17086230|environment|japan|NA|2020-12-06	H5N8	eastern asia	japan	profileNA	environment	34.3169016713112	135.871480614117
H5N8|2344b|EPI_ISL_17086227|environment|japan|NA|2020-11-25	H5N8	eastern asia	japan	profileNA	environment	33.5256575241002	130.666678342289
H5N8|2344b|EPI_ISL_17086353|environment|japan|NA|2021-03-13	H5N8	eastern asia	japan	profileNA	environment	36.6894768729176	139.818920628006
H5N8|2344b|EPI_ISL_17086335|environment|japan|NA|2020-12-19	H5N8	eastern asia	japan	profileNA	environment	33.9191788356518	134.242093496813
H5N8|2344b|EPI_ISL_17086334|galliformes|japan|NA|2020-12-12	H5N8	eastern asia	japan	profileNA	galliformes-domestic	33.4223902999559	133.365333188149
H5N8|2344b|EPI_ISL_17086333|environment|japan|NA|2020-12-12	H5N8	eastern asia	japan	profileNA	environment	35.2154079352044	136.13796072496
H5N8|2344b|EPI_ISL_17086348|environment|japan|NA|2020-12-19	H5N8	eastern asia	japan	profileNA	environment	32.1919114758892	131.298614512671
H5N8|2344b|EPI_ISL_17086339|galliformes|japan|NA|2021-01-23	H5N8	eastern asia	japan	profileNA	galliformes-domestic	36.6374969915777	137.269020761504
H5N8|2344b|EPI_ISL_18245531|anseriformes|poland|3_2_3_1_3_2_1_2|2021-03-16	H5N8	eastern europe	poland	profile0003	anseriformes-wild	54.1541828653429	17.9878737941344
H5N8|2344b|EPI_ISL_17086349|galliformes|japan|NA|2021-02-08	H5N8	eastern asia	japan	profileNA	galliformes-domestic	35.5094511865639	140.198261340312
H5N8|2344b|EPI_ISL_17086338|anseriformes|japan|NA|2021-01-21	H5N8	eastern asia	japan	profileNA	anseriformes-domestic	35.5094511865639	140.198261340312
H5N8|2344b|EPI_ISL_5058630|anseriformes|germany|NA|2020-10-31	H5N8	western europe	germany	profileNA	anseriformes-wild	54.1814850326718	9.81577342948134
H5N1|2344b|EPI_ISL_18245816|anseriformes|poland|2_6_1_1_6_1_1_1|2022-04-07	H5N1	eastern europe	poland	profile0001	anseriformes-wild	53.857820060305	20.8226086933633
H5N1|2344b|EPI_ISL_15063425|galliformes|japan|NA|2021-12-07	H5N1	eastern asia	japan	profile0001	galliformes-domestic	35.9972673234424	139.347759410476
H5N1|2344b|EPI_ISL_18445700|anseriformes|france|2_1_1_1_1_1_1_1|2021-11-29	H5N1	western europe	france	profile0001	anseriformes-wild	46.5103009447381	2.5780749353201
H5N1|2344b|EPI_ISL_18071580|anseriformes|russia|2_1_1_1_1_1_1_1|2022-10-09	H5N1	eastern asia	russia	profile0001	anseriformes-wild	62.6868529209353	153.842446406978
