tipnames	virus_subtype	collection_regionname	collection_countryname	cluster_number	host_simplifiedhost	lat	long
H5N1|2344b|EPI_ISL_18737521|galliformes|united_states|8_5_1_1_2_1_1_3|2023-11-29	H5N1	northern america	united states	profile0001	galliformes-domestic	44.8415390367134	-85.6692662146994
H5N1|2344b|EPI_ISL_18737498|galliformes|united_states|8_5_1_1_2_1_1_3|2023-11-28	H5N1	northern america	united states	profile0001	galliformes-domestic	37.1829246180653	-119.469343089956
H5N1|2344b|EPI_ISL_18731619|galliformes|united_states|4_11_1_1_2_1_1_3|2023-09-13	H5N1	northern america	united states	profile0001	galliformes-domestic	40.1902449988672	-74.674610840654
H5N1|2344b|EPI_ISL_18731617|galliformes|united_states|4_11_1_1_2_1_1_3|2023-09-13	H5N1	northern america	united states	profile0001	galliformes-domestic	40.1902449988672	-74.674610840654
H5N1|2344b|EPI_ISL_19070566|anseriformes|united_states|4_4_14_1_1_1_1_11|2023-12-23	H5N1	northern america	united states	profile0001	anseriformes-wild	32.6403385373358	-83.4405725551842
H5N1|2344b|EPI_ISL_19064404|anseriformes|united_states|4_4_14_1_1_1_1_11|2024-01-04	H5N1	northern america	united states	profile0001	anseriformes-wild	35.5562842108177	-79.3865256785998
H5N1|2344b|EPI_ISL_19064388|anseriformes|united_states|4_4_14_1_1_1_1_11|2024-01-10	H5N1	northern america	united states	profile0001	anseriformes-wild	33.9148641047898	-80.8916569950667
H5N1|2344b|EPI_ISL_18731618|anseriformes|united_states|4_11_1_1_2_1_1_3|2023-09-13	H5N1	northern america	united states	profile0001	anseriformes-wild	40.1902449988672	-74.674610840654
H5N1|2344b|EPI_ISL_14553811|carnivora|united_states|NA|2022-05-10	H5N1	northern america	united states	profile0001	mammal	42.9905358128524	-75.6520434129946
H5N1|2344b|EPI_ISL_17051468|passeriformes|canada|NA|2022-12-19	H5N1	northern america	canada	profile0001	other-bird	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_17073216|carnivora|canada|NA|2022-05-18	H5N1	northern america	canada	profile0001	mammal	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_18265321|carnivora|peru|4_3_1_1_2_1_1_3|2023-02-07	H5N1	south america	peru	profile0001	mammal	-9.12690950582405	-74.3967035676846
H5N1|2344b|EPI_ISL_16249730|galliformes|peru|NA|2022-11-29	H5N1	south america	peru	profile0001	galliformes-domestic	-9.12690950582405	-74.3967035676846
H5N1|2344b|EPI_ISL_18310961|galliformes|uruguay|4_3_1_1_2_1_1_3|2023-05-03	H5N1	south america	uruguay	profile0001	galliformes-domestic	-32.7868641942882	-56.0254606768188
H5N1|2344b|EPI_ISL_17885985|pelecaniformes|chile|NA|2023-01-21	H5N1	south america	chile	profile0001	other-bird	-32.7895224923796	-71.3992840580514
H5N1|2344b|EPI_ISL_17885975|carnivora|chile|NA|2023-03-07	H5N1	south america	chile	profile0001	mammal	-20.1723893841755	-69.3557535441909
H5N1|2344b|EPI_ISL_17885972|charadriiformes|chile|4_3_1_1_2_1_1_3|2023-03-01	H5N1	south america	chile	profile0001	charadriiformes-wild	-35.6204383329149	-71.4454635697529
H5N1|2344b|EPI_ISL_17885956|pelecaniformes|chile|4_3_1_1_2_1_1_3|2023-01-20	H5N1	south america	chile	profile0001	other-bird	-32.7895224923796	-71.3992840580514
H5N1|2344b|EPI_ISL_17885955|charadriiformes|chile|4_3_1_1_2_1_1_3|2022-12-24	H5N1	south america	chile	profile0001	charadriiformes-wild	-18.4968307906384	-69.6296363253853
H5N1|2344b|EPI_ISL_17885951|anseriformes|chile|4_3_1_1_2_1_1_3|2023-01-18	H5N1	south america	chile	profile0001	anseriformes-wild	-20.1723893841755	-69.3557535441909
H5N1|2344b|EPI_ISL_17885929|pelecaniformes|chile|NA|2022-12-18	H5N1	south america	chile	profile0001	other-bird	-23.5276504572593	-69.1155261199782
H5N1|2344b|EPI_ISL_17885928|pelecaniformes|chile|4_3_1_1_2_1_1_3|2022-12-16	H5N1	south america	chile	profile0001	other-bird	-23.5276504572593	-69.1155261199782
H5N1|2344b|EPI_ISL_17885924|pelecaniformes|chile|4_3_1_1_2_1_1_3|2022-12-30	H5N1	south america	chile	profile0001	other-bird	-27.3880384326825	-69.902133937498
H5N1|2344b|EPI_ISL_17964916|accipitriformes|united_states|NA|2023-03-03	H5N1	northern america	united states	profileNA	other-bird	40.8784890049634	-77.7988685334007
H5N1|2344b|EPI_ISL_16854400|pelecaniformes|venezuela|NA|2022-11-25	H5N1	south america	venezuela	profileNA	other-bird	7.13172612392755	-66.1349690012146
H5N1|2344b|EPI_ISL_17051358|anseriformes|canada|NA|2022-06-10	H5N1	northern america	canada	profileNA	anseriformes-wild	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_17051326|galliformes|canada|NA|2022-05-18	H5N1	northern america	canada	profileNA	galliformes-domestic	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_17851877|accipitriformes|united_states|NA|2023-03-05	H5N1	northern america	united states	profileNA	other-bird	40.470536265191	-82.6389467524245
H5N1|NA|EPI_ISL_17154587|carnivora|united_states|NA|2022-04-29	H5N1	northern america	united states	profileNA	mammal	44.75294654392	-103.651025114044
H5N1|2344b|EPI_ISL_17051460|charadriiformes|canada|NA|2022-12-15	H5N1	northern america	canada	profileNA	charadriiformes-wild	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_16642896|accipitriformes|united_states|NA|2022-02-27	H5N1	northern america	united states	profileNA	other-bird	42.2600509271849	-71.808843036148
H5N1|2344b|EPI_ISL_15214832|accipitriformes|united_states|NA|2022-02-28	H5N1	northern america	united states	profileNA	other-bird	28.6269382846284	-82.4431243811826
H5N1|2344b|EPI_ISL_15063847|accipitriformes|united_states|NA|2022-03-12	H5N1	northern america	united states	profileNA	other-bird	35.5562842108177	-79.3865256785998
